store_name,date,visits
골드문,2021-12-11,1
영샐러드,2020-09-26,1
영샐러드,2021-11-13,1
영샐러드,2021-12-11,1
요망지게제주협재본점,2020-04-11,1
요망지게제주협재본점,2020-07-11,1
요망지게제주협재본점,2020-09-05,1
요망지게제주협재본점,2020-10-17,1
요망지게제주협재본점,2021-05-08,1
요망지게제주협재본점,2021-07-10,1
요망지게제주협재본점,2021-07-24,1
요망지게제주협재본점,2021-09-04,1
요망지게제주협재본점,2021-09-11,1
요망지게제주협재본점,2021-09-25,2
요망지게제주협재본점,2021-10-02,1
내가여기서이걸할줄몰랐다2,2020-08-22,1
내가여기서이걸할줄몰랐다2,2020-10-31,1
디뉴스,2020-05-09,1
디뉴스,2021-03-27,1
디뉴스,2021-04-03,1
디뉴스,2021-07-03,1
찌개공방제주점,2020-01-18,1
찌개공방제주점,2020-10-24,1
카페느랏,2021-08-14,1
카페느랏,2021-10-30,1
계절식탁향토,2020-01-04,1
계절식탁향토,2020-01-11,1
계절식탁향토,2020-03-14,1
계절식탁향토,2020-04-11,2
계절식탁향토,2020-05-09,1
계절식탁향토,2020-05-16,2
계절식탁향토,2020-05-30,1
계절식탁향토,2020-07-04,1
계절식탁향토,2020-07-25,1
계절식탁향토,2020-08-01,1
계절식탁향토,2020-08-08,1
계절식탁향토,2020-08-22,1
계절식탁향토,2020-09-05,2
계절식탁향토,2020-09-19,3
계절식탁향토,2020-10-03,2
계절식탁향토,2020-10-10,1
계절식탁향토,2020-10-24,4
계절식탁향토,2020-11-07,2
계절식탁향토,2020-11-14,1
계절식탁향토,2020-11-21,2
계절식탁향토,2020-12-12,1
계절식탁향토,2020-12-19,1
계절식탁향토,2021-02-20,1
계절식탁향토,2021-03-06,1
계절식탁향토,2021-03-13,1
계절식탁향토,2021-04-03,1
계절식탁향토,2021-04-17,1
계절식탁향토,2021-04-18,1
계절식탁향토,2021-04-24,1
계절식탁향토,2021-06-05,1
계절식탁향토,2021-07-03,1
계절식탁향토,2021-08-14,1
계절식탁향토,2021-08-21,2
계절식탁향토,2021-08-28,2
계절식탁향토,2021-09-11,2
계절식탁향토,2021-09-18,1
계절식탁향토,2021-09-25,2
계절식탁향토,2021-10-30,1
계절식탁향토,2021-11-06,1
계절식탁향토,2021-11-13,3
계절식탁향토,2021-11-20,3
계절식탁향토,2021-12-25,1
안뜨락,2021-11-20,2
안뜨락,2021-12-11,1
한경판포그때그집직영점,2021-07-10,1
휠스,2021-07-24,1
휠스,2021-08-14,1
휠스,2021-09-25,1
맛물상굽다,2020-04-04,1
맛물상굽다,2020-09-05,1
새별식당,2020-08-22,1
새별식당,2020-11-14,1
새별식당,2020-12-19,1
새별식당,2021-05-01,1
새별식당,2021-07-10,1
새별식당,2021-11-27,1
새별식당,2021-12-18,1
화로향,2020-01-18,1
화로향,2020-05-02,1
화로향,2020-07-18,1
화로향,2020-08-08,1
화로향,2020-10-10,1
화로향,2021-10-09,1
신비의미친식탁,2021-10-23,1
털보네펍,2020-03-21,1
털보네펍,2020-04-04,1
털보네펍,2020-05-23,1
털보네펍,2020-10-17,1
털보네펍,2020-10-18,1
털보네펍,2020-10-24,1
털보네펍,2020-11-21,1
털보네펍,2021-02-06,1
털보네펍,2021-03-27,2
털보네펍,2021-04-03,1
털보네펍,2021-05-01,1
털보네펍,2021-07-03,2
털보네펍,2021-07-17,1
털보네펍,2021-08-08,1
털보네펍,2021-08-14,1
털보네펍,2021-09-04,1
털보네펍,2021-12-04,1
주옥,2021-02-27,1
언더라운지함덕점,2021-05-22,2
언더라운지함덕점,2021-10-09,1
유코,2020-03-14,1
유코,2020-09-26,1
유코,2021-02-06,1
유코,2021-07-17,2
만남포차,2020-05-24,1
만남포차,2020-08-29,1
만남포차,2021-03-13,2
만남포차,2021-03-27,1
만남포차,2021-08-14,1
만남포차,2021-11-06,1
만남포차,2021-12-11,2
마왕족발제주시청점,2020-01-18,1
마왕족발제주시청점,2020-10-17,1
마왕족발제주시청점,2020-10-31,2
마왕족발제주시청점,2020-12-19,1
마왕족발제주시청점,2021-02-06,1
굽네치킨함덕점,2020-01-18,1
굽네치킨함덕점,2020-05-09,1
배떡조천함덕점,2020-01-18,1
배떡조천함덕점,2020-05-09,1
제주침시술소바,2020-03-08,1
종승호,2020-01-11,1
종승호,2020-03-21,1
종승호,2020-04-18,1
종승호,2020-07-04,1
종승호,2020-09-05,1
종승호,2020-09-12,1
종승호,2020-10-10,3
종승호,2020-10-17,1
종승호,2020-10-31,1
종승호,2020-12-12,1
종승호,2021-02-06,1
종승호,2021-08-21,1
종승호,2021-08-28,1
종승호,2021-10-09,1
종승호,2021-11-27,1
루프탑레오,2020-05-02,1
루프탑레오,2020-10-10,1
루프탑레오,2020-10-24,1
루프탑레오,2020-11-14,2
루프탑레오,2021-02-06,1
루프탑레오,2021-03-06,1
루프탑레오,2021-04-10,1
루프탑레오,2021-04-17,1
루프탑레오,2021-04-24,2
루프탑레오,2021-05-01,1
루프탑레오,2021-07-03,1
루프탑레오,2021-08-07,1
루프탑레오,2021-08-14,1
루프탑레오,2021-09-25,1
루프탑레오,2021-10-02,1
루프탑레오,2021-10-16,1
루프탑레오,2021-10-23,1
루프탑레오,2021-11-06,2
루프탑레오,2021-11-20,2
루프탑레오,2021-12-04,1
루프탑레오,2021-12-11,1
루프탑레오,2021-12-18,1
마시자,2020-10-17,2
마시자,2020-10-31,1
애월연어시청점,2020-08-29,1
애월연어시청점,2021-03-06,1
애월연어시청점,2021-03-13,1
우드나잇,2021-06-05,1
우드나잇,2021-10-16,1
피스오브치즈,2020-11-07,1
피스오브치즈,2021-08-14,1
피스오브치즈,2021-08-15,1
피스오브치즈,2021-08-28,1
피스오브치즈,2021-10-16,1
해녀스낵,2020-07-18,1
해녀스낵,2020-08-22,1
해녀스낵,2021-08-28,1
홍익인간,2020-03-21,1
홍익인간,2020-11-28,1
홍익인간,2020-12-12,1
홍익인간,2021-11-13,1
646미터퍼세크,2021-08-14,1
646미터퍼세크,2021-11-06,1
646미터퍼세크,2021-12-18,1
646미터퍼세크,2021-12-25,1
청년순대국제주시청점,2020-11-07,1
청년순대국제주시청점,2021-05-08,1
청년순대국제주시청점,2021-11-06,1
청년순대국제주시청점,2021-12-25,1
한수풀더면,2021-08-07,1
연동회관,2021-03-13,1
연동회관,2021-05-01,1
연동회관,2021-05-22,1
연동회관,2021-06-26,1
판포로롱,2021-08-07,1
퐁당라면,2020-07-25,1
퐁당라면,2021-02-27,1
퐁당라면,2021-08-07,1
퐁당라면,2021-08-28,4
퐁당라면,2021-09-04,1
퐁당라면,2021-10-09,1
제주다올,2021-08-14,2
제주다올,2021-10-09,1
우정호프,2020-07-04,1
우정호프,2021-10-16,1
해피벌스데이미미,2020-05-23,1
해피벌스데이미미,2021-04-17,1
칼로리연구소,2021-12-25,1
한림스크린골프,2021-07-17,1
에디손,2020-09-26,1
거기어때,2021-06-19,1
더팔당제주2,2020-01-11,1
더팔당제주2,2020-03-21,1
더팔당제주2,2020-04-18,1
더팔당제주2,2020-07-04,1
더팔당제주2,2020-09-05,1
더팔당제주2,2020-09-12,1
더팔당제주2,2020-10-10,3
더팔당제주2,2020-10-17,1
더팔당제주2,2020-10-31,1
더팔당제주2,2020-12-12,1
더팔당제주2,2021-02-06,1
더팔당제주2,2021-08-21,1
더팔당제주2,2021-08-28,1
더팔당제주2,2021-10-09,1
더팔당제주2,2021-11-27,1
픽미펍클럽,2020-07-25,1
픽미펍클럽,2020-09-05,1
유퉁의국밥집,2021-06-05,1
카페세화숲,2021-08-07,1
카페세화숲,2021-08-28,2
한수위앤국수,2020-05-09,1
한수위앤국수,2021-07-03,1
한수위앤국수,2021-10-23,1
김녕떠오르길,2020-03-07,1
김녕떠오르길,2020-03-28,1
돼돼손손만두,2021-02-27,1
한수풀더돈,2021-08-07,1
해질녘한잔,2020-01-04,1
황금푸드,2021-05-16,1
제주할망밥상애월점,2021-09-18,1
바코,2020-11-07,1
정현이모,2021-08-14,1
정현이모,2021-10-16,1
정현이모,2021-12-11,1
부전자전,2020-11-14,1
처갓집양념치킨함덕점2,2021-03-21,1
처갓집양념치킨함덕점2,2021-04-03,1
처갓집양념치킨함덕점2,2021-11-13,1
올띠남녕점,2021-09-11,1
팟타이시암,2021-07-17,1
팟타이시암,2021-08-14,1
팟타이시암,2021-10-30,1
이타시안,2021-11-27,1
당근카페,2020-04-11,1
당근카페,2020-07-18,1
당근카페,2020-09-19,1
당근카페,2021-02-06,1
당근카페,2021-11-13,1
참치말자,2020-10-24,2
참치말자,2021-02-06,2
참치말자,2021-02-20,1
참치말자,2021-03-27,1
참치말자,2021-04-10,1
참치말자,2021-05-01,1
참치말자,2021-07-03,1
크라운호프아라점,2021-06-19,1
교촌치킨세화점,2020-09-19,1
셰프의초밥제주,2021-07-17,1
셰프의초밥제주,2021-08-21,1
셰프의초밥제주,2021-11-06,1
일도가공,2020-03-07,1
일도가공,2021-05-22,1
일도가공,2021-09-04,2
루스트플레이스하귀포구점,2021-05-01,1
루스트플레이스하귀포구점,2021-10-23,1
피치랑신제주점,2020-01-11,1
제주자동차극장,2020-03-15,1
제주자동차극장,2020-07-11,1
제주자동차극장,2021-07-24,2
저팔계마라탕,2020-07-11,1
저팔계마라탕,2020-07-25,1
곱들락제주공항점,2020-05-16,2
곱들락제주공항점,2020-08-22,1
곱들락제주공항점,2020-11-07,1
곱들락제주공항점,2020-11-14,1
곱들락제주공항점,2020-11-21,1
곱들락제주공항점,2020-12-12,1
곱들락제주공항점,2020-12-19,1
곱들락제주공항점,2021-03-06,1
곱들락제주공항점,2021-04-03,4
곱들락제주공항점,2021-05-01,1
곱들락제주공항점,2021-05-08,1
곱들락제주공항점,2021-05-15,1
곱들락제주공항점,2021-05-22,3
곱들락제주공항점,2021-06-05,1
곱들락제주공항점,2021-06-26,1
곱들락제주공항점,2021-07-03,2
곱들락제주공항점,2021-07-24,1
곱들락제주공항점,2021-08-07,1
곱들락제주공항점,2021-09-25,1
곱들락제주공항점,2021-10-02,1
곱들락제주공항점,2021-10-09,1
곱들락제주공항점,2021-10-16,1
곱들락제주공항점,2021-11-20,1
곱들락제주공항점,2021-12-04,3
제주국수왕,2020-07-11,2
제주국수왕,2020-10-17,1
제주국수왕,2020-11-07,1
제주국수왕,2021-03-13,1
제주국수왕,2021-03-27,1
제주국수왕,2021-04-03,1
제주국수왕,2021-07-03,1
로컬제주이야기카페,2021-06-26,1
로컬제주이야기카페,2021-10-23,1
로컬제주이야기카페,2021-12-25,1
제주돌돌,2021-07-24,1
단수이카스테라인제주해안점,2020-10-10,1
단수이카스테라인제주해안점,2020-11-07,1
단수이카스테라인제주해안점,2021-02-20,1
버거트레인,2020-03-21,1
버거트레인,2020-07-04,1
버거트레인,2020-07-11,1
버거트레인,2020-11-14,1
버거트레인,2020-12-12,1
버거트레인,2021-09-18,1
버거트레인,2021-09-25,1
미녀국수월정본점,2020-08-22,1
미녀국수월정본점,2020-09-12,1
미녀국수월정본점,2020-09-26,1
미녀국수월정본점,2020-11-28,1
미녀국수월정본점,2020-12-12,1
미녀국수월정본점,2021-03-27,1
미녀국수월정본점,2021-04-03,2
미녀국수월정본점,2021-04-10,3
미녀국수월정본점,2021-06-19,1
미녀국수월정본점,2021-06-26,1
미녀국수월정본점,2021-07-03,1
미녀국수월정본점,2021-07-24,2
미녀국수월정본점,2021-08-21,2
미녀국수월정본점,2021-09-04,1
미녀국수월정본점,2021-10-09,1
피제이피자제주1호점,2020-07-11,1
피제이피자제주1호점,2020-10-10,1
피제이피자제주1호점,2020-11-21,1
피제이피자제주1호점,2020-11-28,1
피제이피자제주1호점,2021-05-15,1
피제이피자제주1호점,2021-06-19,1
피제이피자제주1호점,2021-12-04,1
화평객잔,2020-03-21,1
화평객잔,2020-10-24,2
화평객잔,2020-10-31,1
화평객잔,2021-08-14,1
화평객잔,2021-08-21,1
빽다방제주도청점,2020-01-04,1
빽다방제주도청점,2020-03-14,1
빽다방제주도청점,2020-04-25,1
빽다방제주도청점,2020-07-18,1
빽다방제주도청점,2020-12-12,1
빽다방제주도청점,2021-02-06,1
빽다방제주도청점,2021-03-06,1
빽다방제주도청점,2021-03-27,1
빽다방제주도청점,2021-04-17,1
빽다방제주도청점,2021-05-08,1
빽다방제주도청점,2021-07-10,1
빽다방제주도청점,2021-08-14,2
빽다방제주도청점,2021-10-09,1
빽다방제주도청점,2021-11-06,1
빽다방제주도청점,2021-11-13,1
빽다방제주도청점,2021-11-20,1
카페성지,2020-07-11,1
카페성지,2020-10-24,1
카페성지,2020-11-07,1
카페성지,2021-12-11,1
제주동문간장게장,2020-05-02,1
제주동문간장게장,2020-05-30,1
제주동문간장게장,2020-07-11,1
제주동문간장게장,2020-08-22,2
제주동문간장게장,2020-09-05,1
제주동문간장게장,2020-09-19,1
제주동문간장게장,2020-10-10,1
제주동문간장게장,2020-10-24,1
제주동문간장게장,2020-11-21,1
제주동문간장게장,2020-12-12,2
제주동문간장게장,2021-02-27,3
제주동문간장게장,2021-04-10,1
제주동문간장게장,2021-04-17,1
제주동문간장게장,2021-06-19,1
제주동문간장게장,2021-07-03,1
제주동문간장게장,2021-08-14,1
제주동문간장게장,2021-11-13,1
제주동문간장게장,2021-12-11,1
모어댄댓,2021-10-16,1
금땡이양꼬치,2020-03-14,1
금땡이양꼬치,2021-02-06,1
금땡이양꼬치,2021-05-01,1
흑생,2021-05-22,1
흑생,2021-08-21,2
흑생,2021-11-20,1
흑생,2021-12-04,1
용두암엄마해장국,2020-09-19,1
용두암엄마해장국,2020-11-21,1
용두암엄마해장국,2020-11-28,2
용두암엄마해장국,2020-12-12,2
용두암엄마해장국,2021-02-06,1
용두암엄마해장국,2021-03-27,2
용두암엄마해장국,2021-04-03,3
용두암엄마해장국,2021-04-17,3
용두암엄마해장국,2021-05-01,2
용두암엄마해장국,2021-05-15,2
용두암엄마해장국,2021-06-19,1
용두암엄마해장국,2021-06-26,1
용두암엄마해장국,2021-07-03,2
용두암엄마해장국,2021-07-10,1
용두암엄마해장국,2021-07-24,2
용두암엄마해장국,2021-08-14,2
용두암엄마해장국,2021-08-21,1
용두암엄마해장국,2021-08-28,1
용두암엄마해장국,2021-09-04,1
용두암엄마해장국,2021-09-18,1
용두암엄마해장국,2021-10-02,1
용두암엄마해장국,2021-10-16,2
용두암엄마해장국,2021-11-06,2
용두암엄마해장국,2021-11-27,2
용두암엄마해장국,2021-12-18,3
용두암엄마해장국,2021-12-25,1
탑해장국앤돈가스,2020-01-04,1
탑해장국앤돈가스,2020-03-14,1
탑해장국앤돈가스,2020-04-25,1
탑해장국앤돈가스,2020-07-18,1
탑해장국앤돈가스,2020-12-12,1
탑해장국앤돈가스,2021-02-06,1
탑해장국앤돈가스,2021-03-06,1
탑해장국앤돈가스,2021-03-27,1
탑해장국앤돈가스,2021-04-17,1
탑해장국앤돈가스,2021-05-08,1
탑해장국앤돈가스,2021-07-10,1
탑해장국앤돈가스,2021-08-14,2
탑해장국앤돈가스,2021-10-09,1
탑해장국앤돈가스,2021-11-06,1
탑해장국앤돈가스,2021-11-13,1
탑해장국앤돈가스,2021-11-20,1
어멍네포차,2020-04-11,1
어멍네포차,2020-09-12,2
자몽,2020-03-21,1
돈짬,2020-08-29,1
돈짬,2020-11-28,1
돈짬,2020-12-19,1
돈짬,2021-02-20,1
돈짬,2021-06-05,1
돈짬,2021-07-24,1
돈짬,2021-09-04,1
돈짬,2021-09-11,1
돈짬,2021-10-30,1
협재금돈,2020-04-11,1
협재금돈,2020-08-01,1
협재금돈,2020-09-12,1
협재금돈,2021-02-06,1
협재금돈,2021-02-27,1
협재금돈,2021-04-10,1
협재금돈,2021-07-24,1
협재금돈,2021-08-14,1
협재금돈,2021-10-02,1
협재금돈,2021-12-04,1
협재금돈,2021-12-25,1
쿠로,2020-11-07,1
봉이네한림,2020-08-22,1
봉이네한림,2020-09-19,1
봉이네한림,2021-03-27,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2020-01-04,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2020-04-18,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2020-07-18,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2020-09-12,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2020-10-03,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2020-10-17,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2020-10-24,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2020-10-31,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2021-02-06,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2021-08-28,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2021-10-09,1
윤가네흑돼지대패삼겹살제주함덕흑돼지,2021-11-27,1
고흥식당,2020-07-11,1
고흥식당,2020-08-29,1
고흥식당,2020-09-26,1
고흥식당,2020-10-10,1
고흥식당,2020-11-14,1
고흥식당,2021-04-03,1
고흥식당,2021-04-10,1
고흥식당,2021-07-03,2
고흥식당,2021-11-06,1
애월달밤,2020-03-07,1
애월달밤,2021-08-14,2
오뉴써니,2020-01-04,1
오뉴써니,2020-01-11,1
오뉴써니,2020-04-04,1
오뉴써니,2020-07-18,1
오뉴써니,2020-09-26,1
오뉴써니,2021-02-06,1
오뉴써니,2021-03-14,1
오뉴써니,2021-04-03,1
오뉴써니,2021-04-10,1
오뉴써니,2021-05-08,3
오뉴써니,2021-05-15,1
오뉴써니,2021-07-03,1
오뉴써니,2021-07-17,1
오뉴써니,2021-10-02,1
오뉴써니,2021-10-16,1
오뉴써니,2021-10-23,1
오뉴써니,2021-11-06,1
오뉴써니,2021-11-20,1
춘삼월,2021-02-27,1
춘삼월,2021-04-10,1
불쿡판다,2021-12-04,1
오리락,2020-04-04,2
오리락,2021-11-13,1
생생돈까스제주점,2020-10-31,1
태양카페,2021-05-08,1
제주고사리,2020-03-14,1
마고,2020-01-04,1
마고,2020-07-25,1
마고,2020-09-05,1
마고,2020-10-17,2
마고,2020-10-24,1
마고,2020-11-14,1
마고,2021-02-20,1
마고,2021-02-27,1
마고,2021-03-27,1
마고,2021-04-03,1
마고,2021-05-08,1
마고,2021-05-22,1
마고,2021-06-05,1
마고,2021-07-03,1
마고,2021-07-10,1
마고,2021-08-14,2
마고,2021-09-18,1
마고,2021-09-25,1
마고,2021-10-02,1
마고,2021-11-06,1
머스크,2021-04-24,1
머스크,2021-11-27,1
베스트생갈비찜앤찜닭노형점,2020-09-26,1
베스트생갈비찜앤찜닭노형점,2021-04-03,1
공간바람,2021-08-21,1
돈앤삼겹하귀점,2020-05-16,1
돈앤삼겹하귀점,2020-10-10,1
돈앤삼겹하귀점,2021-05-01,1
돈앤삼겹하귀점,2021-06-05,2
달력,2021-08-07,1
라이프워크서해안로지점,2020-07-25,1
라이프워크서해안로지점,2020-08-01,1
라이프워크서해안로지점,2020-08-08,2
라이프워크서해안로지점,2020-10-17,1
라이프워크서해안로지점,2020-10-31,1
라이프워크서해안로지점,2021-03-27,1
라이프워크서해안로지점,2021-04-03,2
라이프워크서해안로지점,2021-05-01,1
라이프워크서해안로지점,2021-06-19,1
라이프워크서해안로지점,2021-09-25,2
라이프워크서해안로지점,2021-11-06,1
라이프워크서해안로지점,2021-11-13,1
창작일식엔,2020-12-19,1
로미파스타,2020-05-02,1
로미파스타,2020-07-18,1
로미파스타,2020-08-01,1
로미파스타,2020-09-05,1
로미파스타,2021-02-20,1
로미파스타,2021-05-08,1
로미파스타,2021-06-20,1
로미파스타,2021-08-07,2
로미파스타,2021-09-04,1
로미파스타,2021-09-18,1
로미파스타,2021-11-06,1
로미파스타,2021-11-20,1
금성우동,2020-05-02,1
금성우동,2020-08-08,1
금성우동,2020-09-26,1
금성우동,2021-07-24,1
커브커피스토어,2021-09-25,1
제돈상회,2020-07-04,1
서프포인트,2021-05-08,1
버거리수제버거제주애월본점,2021-05-08,1
해임킹스크린골프하귀,2021-03-27,1
마당민속주점,2020-05-30,1
함지신신불닭발5호점,2021-09-04,1
연희,2020-05-02,2
연희,2020-05-30,1
연희,2020-09-12,1
연희,2020-10-03,2
연희,2020-10-17,1
연희,2020-10-31,1
연희,2020-11-14,1
연희,2020-11-21,1
연희,2021-02-20,1
연희,2021-03-13,1
연희,2021-04-03,1
연희,2021-05-01,1
연희,2021-05-22,1
연희,2021-06-05,2
연희,2021-06-19,1
연희,2021-06-26,1
연희,2021-08-21,1
연희,2021-09-04,1
연희,2021-10-02,1
연희,2021-11-06,1
소금밭,2020-01-04,1
소금밭,2020-12-12,1
처갓집양념치킨한림점,2020-05-16,1
제대로떡볶이,2020-05-16,1
버거요제주본점,2020-11-21,1
버거요제주본점,2021-04-10,1
버거요제주본점,2021-10-16,1
어살아있네,2021-03-27,1
어살아있네,2021-07-17,1
제주사랑푸드,2021-09-04,1
도미노피자제주이도점,2021-03-27,1
제이제이홀덤라운지펍,2021-08-21,1
이스방한상,2021-06-19,1
이스방한상,2021-10-02,1
이스방한상,2021-10-30,1
함덕주점,2020-04-11,1
함덕주점,2020-05-16,2
함덕주점,2020-07-04,1
함덕주점,2020-08-08,1
함덕주점,2020-09-12,2
함덕주점,2020-10-03,1
함덕주점,2020-10-17,2
함덕주점,2020-11-21,1
함덕주점,2021-02-20,1
함덕주점,2021-03-13,1
함덕주점,2021-03-27,1
함덕주점,2021-05-01,1
함덕주점,2021-06-05,1
함덕주점,2021-08-07,1
함덕주점,2021-08-14,1
함덕주점,2021-09-04,1
함덕주점,2021-09-11,1
함덕주점,2021-10-02,1
함덕주점,2021-11-20,1
함덕주점,2021-12-04,1
효자동설렁탕노형점,2021-08-14,1
어부어가,2021-02-20,1
어부어가,2021-05-08,1
어부어가,2021-09-18,2
허니비치,2021-06-05,1
딜리버리쿡연동점,2020-01-04,1
딜리버리쿡연동점,2020-08-22,1
딜리버리쿡연동점,2020-12-19,1
딜리버리쿡연동점,2021-06-19,1
딜리버리쿡연동점,2021-07-03,1
딜리버리쿡연동점,2021-07-24,1
딜리버리쿡연동점,2021-11-13,1
딜리버리쿡연동점,2021-12-04,1
별빛두방울다방,2020-08-22,2
별빛두방울다방,2020-09-26,1
별빛두방울다방,2020-11-07,1
별빛두방울다방,2021-05-08,1
별빛두방울다방,2021-07-17,1
별빛두방울다방,2021-08-07,2
별빛두방울다방,2021-08-08,1
별빛두방울다방,2021-08-21,2
별빛두방울다방,2021-09-04,2
별빛두방울다방,2021-10-02,1
쿠쿠아림아라점,2021-11-13,1
쿠쿠아림아라점,2021-12-11,1
오프다이닝,2020-05-23,1
오프다이닝,2020-09-26,1
오프다이닝,2021-09-25,1
오프다이닝,2021-11-13,1
귤당리,2021-02-27,1
귤당리,2021-06-05,1
귤당리,2021-07-03,1
귤당리,2021-07-10,1
귤당리,2021-10-02,1
귤당리,2021-10-09,1
귤당리,2021-10-23,1
귤당리,2021-10-30,1
귤당리,2021-11-20,2
오이시타코야끼,2021-07-03,1
포옥,2021-12-18,1
금능스낵,2020-07-11,1
금능스낵,2020-08-29,1
금능스낵,2020-11-07,1
금능스낵,2021-03-27,1
카페쿠이,2020-03-21,1
카페쿠이,2020-04-04,3
카페쿠이,2020-05-16,1
카페쿠이,2020-07-04,1
카페쿠이,2020-08-08,1
카페쿠이,2020-10-03,1
카페쿠이,2021-09-25,1
제주소풍김밥,2021-09-11,1
올래카페,2021-02-20,1
외도회수산,2020-05-16,1
외도회수산,2020-09-12,1
외도회수산,2021-03-27,2
외도회수산,2021-07-17,1
외도회수산,2021-10-30,1
외도회수산,2021-11-20,1
큰아들시청점,2020-08-22,1
큰아들시청점,2021-10-30,1
봉개김밥사랑,2020-05-02,1
봉개김밥사랑,2020-10-24,1
봉개김밥사랑,2020-10-31,1
봉개김밥사랑,2020-11-07,3
봉개김밥사랑,2021-02-06,1
어멍푸드,2020-07-18,1
어멍푸드,2021-06-05,1
어멍푸드,2021-09-11,1
진심한상,2020-10-03,1
진심한상,2020-11-07,1
진심한상,2021-03-13,1
진심한상,2021-05-08,1
빵위에치즈,2020-04-11,3
빵위에치즈,2020-07-04,1
빵위에치즈,2020-09-05,2
빵위에치즈,2020-10-17,1
빵위에치즈,2020-10-31,1
빵위에치즈,2020-11-14,1
빵위에치즈,2020-12-19,2
승하네,2021-09-11,1
애월연어하귀점,2020-07-18,1
애월연어하귀점,2020-10-03,1
애월연어하귀점,2021-05-01,1
애월연어하귀점,2021-09-25,1
애월연어하귀점,2021-10-09,1
우리솥해장국,2020-01-18,1
우리솥해장국,2020-03-07,1
소림타운함덕점,2020-08-01,2
소림타운함덕점,2020-11-14,1
소림타운함덕점,2020-11-28,1
소림타운함덕점,2021-03-06,1
소림타운함덕점,2021-04-03,1
소림타운함덕점,2021-04-17,1
소림타운함덕점,2021-04-24,1
소림타운함덕점,2021-05-22,1
소림타운함덕점,2021-09-25,1
소림타운함덕점,2021-12-04,1
064버거,2020-09-27,1
064버거,2021-12-11,1
064버거,2021-12-18,1
월간맥주제주노형점,2021-04-17,1
밥방울,2021-02-06,1
밥방울,2021-02-20,2
흑곰,2020-09-26,1
흑곰,2020-11-14,1
흑곰,2020-11-21,1
흑곰,2021-04-10,1
흑곰,2021-06-26,1
흑곰,2021-11-20,1
비에이치씨한림점,2020-10-10,1
비에이치씨한림점,2021-12-25,1
제원칼집별관,2020-04-18,1
제원칼집별관,2020-09-12,1
제원칼집별관,2021-03-13,1
제원칼집별관,2021-05-15,1
조옹달리,2020-08-29,1
조옹달리,2020-10-10,2
조옹달리,2020-11-07,2
조옹달리,2021-03-13,1
조옹달리,2021-04-03,2
조옹달리,2021-08-07,2
조옹달리,2021-08-14,1
진대감제주,2021-06-19,1
진대감제주,2021-07-10,1
진대감제주,2021-07-24,1
카페시도,2020-01-25,1
파스타입니다시청점,2020-08-08,1
돈밭,2021-04-17,1
한라생얼큰이아라점,2020-12-19,1
모도리,2020-08-01,1
공룡마라탕앤꼬치7호점,2020-09-05,1
냉동고일도점,2020-04-18,1
냉동고일도점,2020-07-18,1
냉동고일도점,2020-11-28,1
냉동고일도점,2021-04-17,1
냉동고일도점,2021-07-24,1
냉동고일도점,2021-08-07,1
냉동고일도점,2021-09-04,1
팩토리얼파크,2021-05-15,1
팩토리얼파크,2021-07-10,1
팩토리얼파크,2021-11-27,1
브리스,2020-09-26,1
브리스,2021-05-01,1
돈쫄돈신제주점,2020-05-09,1
새우동,2021-11-27,1
석양,2021-05-01,1
소림타운하귀점,2021-02-06,1
목간집,2021-05-22,1
제주해도미락애월본점,2020-03-14,1
제주해도미락애월본점,2020-03-21,1
제주해도미락애월본점,2020-04-18,1
제주해도미락애월본점,2020-05-09,1
제주해도미락애월본점,2020-05-16,1
제주해도미락애월본점,2020-07-25,1
제주해도미락애월본점,2020-08-08,2
제주해도미락애월본점,2020-09-26,1
제주해도미락애월본점,2020-11-07,2
제주해도미락애월본점,2020-11-28,1
제주해도미락애월본점,2021-02-27,1
제주해도미락애월본점,2021-05-01,1
제주해도미락애월본점,2021-06-19,1
제주해도미락애월본점,2021-07-03,1
제주해도미락애월본점,2021-07-17,1
제주해도미락애월본점,2021-08-21,2
제주해도미락애월본점,2021-08-28,1
제주해도미락애월본점,2021-10-02,1
제주해도미락애월본점,2021-12-04,1
제주해도미락애월본점,2021-12-11,1
메리앤커피,2021-03-13,1
한림냉삼,2021-09-25,1
굄,2021-04-04,1
더송그노래,2020-05-02,1
더송그노래,2020-11-28,1
더송그노래,2021-06-05,1
더송그노래,2021-08-14,1
더송그노래,2021-10-02,1
더송그노래,2021-12-12,1
퍼시몬,2021-07-03,1
퍼시몬,2021-07-17,2
퍼시몬,2021-07-24,1
퍼시몬,2021-08-14,1
홀리데이홀릭,2020-05-09,1
홀리데이홀릭,2020-08-01,2
