,store_name,permission_date,situation,address,address_road,new_store_name,trans_ad,trans_ad_road,x,y
1398,푸라닭제주한림협재점,2021-03-09,영업,제주특별자치도 제주시 한림읍 한림리 1056,"제주특별자치도 제주시 한림읍 명랑로 16-1, 1층",푸라닭제주한림협재점  제주시 한림읍 명랑로 16-1, 제주시 한림읍 한림리 1056, 제주시 한림읍 명랑로 16-1,126.266556364,33.414330019
1399,잘도식당,2021-03-09,영업,제주특별자치도 제주시 이도일동 1421-15,"제주특별자치도 제주시 중앙로15길 16, 1층 (이도일동)",잘도식당  제주시 중앙로15길 16, 제주시 이도일동 1421-15, 제주시 중앙로15길 16,126.525438660,33.510732412
1400,해녀의부엌북촌점,2021-03-09,영업,제주특별자치도 제주시 조천읍 북촌리 1281 북촌리어촌계,"제주특별자치도 제주시 조천읍 북촌9길 31, 북촌리어촌계 1층",해녀의부엌북촌점  제주시 조천읍 북촌9길 31, 제주시 조천읍 북촌리 1281 북촌리어촌계, 제주시 조천읍 북촌9길 31,126.693422785,33.549871045
1401,비자림휴게소,2021-04-21,영업,제주특별자치도 제주시 구좌읍 평대리 3164-1 비자림,"제주특별자치도 제주시 구좌읍 비자숲길 62, 비자림 1층",비자림휴게소  제주시 구좌읍 비자숲길 62, 제주시 구좌읍 평대리 3164-1 비자림, 제주시 구좌읍 비자숲길 62,126.810247556,33.491236432
1402,크랩잭제주한담,2021-04-21,영업,제주특별자치도 제주시 애월읍 애월리 2546,"제주특별자치도 제주시 애월읍 애월북서길 56-1, 1층",크랩잭제주한담  제주시 애월읍 애월북서길 56-1, 제주시 애월읍 애월리 2546, 제주시 애월읍 애월북서길 56-1,126.309244769,33.462925199
1403,그륻,2021-04-21,영업,제주특별자치도 제주시 한림읍 귀덕리 4043,"제주특별자치도 제주시 한림읍 귀덕5길 33, 1층 103호",그륻  제주시 한림읍 귀덕5길 33, 제주시 한림읍 귀덕리 4043, 제주시 한림읍 귀덕5길 33,126.280087533,33.441909667
1404,마구로쇼쿠도,2021-04-21,영업,제주특별자치도 제주시 이도이동 1958-5 그린나래,"제주특별자치도 제주시 신설로9길 26-12, 비동 1층 102호 (이도이동, 그린나래)",마구로쇼쿠도  제주시 신설로9길 26-12, 제주시 이도이동 1958-5 그린나래, 제주시 신설로9길 26-12,126.546437782,33.493885588
1405,달래네,2021-04-21,영업,제주특별자치도 제주시 한경면 고산리 3611-2,"제주특별자치도 제주시 한경면 노을해안로 1160, 1층",달래네  제주시 한경면 노을해안로 1160, 제주시 한경면 고산리 3611-2, 제주시 한경면 노을해안로 1160,126.164898103,33.308924224
1406,터미널부대찌개,2021-03-17,영업,제주특별자치도 제주시 오라일동 2444-33,"제주특별자치도 제주시 서광로2길 11-24, 1층 (오라일동)",터미널부대찌개  제주시 서광로2길 11-24, 제주시 오라일동 2444-33, 제주시 서광로2길 11-24,126.513855901,33.498633687
1407,회가서쪽에서뜨겠네,2021-03-17,영업,제주특별자치도 제주시 애월읍 애월리 2454-1,"제주특별자치도 제주시 애월읍 애월로 12, 1층",회가서쪽에서뜨겠네  제주시 애월읍 애월로 12, 제주시 애월읍 애월리 2454-1, 제주시 애월읍 애월로 12,126.311571938,33.459995959
1408,흙소담,2021-03-17,영업,제주특별자치도 제주시 구좌읍 종달리 721,"제주특별자치도 제주시 구좌읍 해맞이해안로 2484, 1층 107호",흙소담  제주시 구좌읍 해맞이해안로 2484, 제주시 구좌읍 종달리 721, 제주시 구좌읍 해맞이해안로 2484,126.901623541,33.485819627
1409,서서방숯불닭갈비아라점,2021-03-17,영업,제주특별자치도 제주시 아라일동 6092-11,"제주특별자치도 제주시 아란7길 3-3, 1층 103호 (아라일동)",서서방숯불닭갈비아라점  제주시 아란7길 3-3, 제주시 아라일동 6092-11, 제주시 아란7길 3-3,126.545128923,33.474043879
1410,활어천국,2021-03-17,영업,제주특별자치도 제주시 도남동 902-2,"제주특별자치도 제주시 서광로20길 31, 1층 (도남동)",활어천국  제주시 서광로20길 31, 제주시 도남동 902-2, 제주시 서광로20길 31,126.521916638,33.496979341
1411,이누팬,2021-03-17,영업,제주특별자치도 제주시 한경면 고산리 2750-21,"제주특별자치도 제주시 한경면 고산로 33-3, 1층",이누팬  제주시 한경면 고산로 33-3, 제주시 한경면 고산리 2750-21, 제주시 한경면 고산로 33-3,126.178803964,33.303952055
1412,소담한밥상,2021-04-16,영업,제주특별자치도 제주시 삼도이동 1192-12,"제주특별자치도 제주시 탑동로 31-3, 2층 3호 (삼도이동)",소담한밥상  제주시 탑동로 31-3, 제주시 삼도이동 1192-12, 제주시 탑동로 31-3,126.521404385,33.517437235
1413,쿰다카페,2021-04-16,영업,제주특별자치도 제주시 해안동 2385,"제주특별자치도 제주시 노형로 21, 1층 (해안동)",쿰다카페  제주시 노형로 21, 제주시 해안동 2385, 제주시 노형로 21,126.449663581,33.462198616
1414,숙성1퍼센트,2020-11-27,영업,제주특별자치도 제주시 노형동 915-6,"제주특별자치도 제주시 원노형3길 6, 1층 (노형동)",숙성1퍼센트  제주시 원노형3길 6, 제주시 노형동 915-6, 제주시 원노형3길 6,126.485332697,33.486714822
1415,레이니데이,2020-11-27,영업,제주특별자치도 제주시 애월읍 납읍리 2701-2,"제주특별자치도 제주시 애월읍 중산간서로 5384, 1층",레이니데이  제주시 애월읍 중산간서로 5384, 제주시 애월읍 납읍리 2701-2, 제주시 애월읍 중산간서로 5384,126.320118019,33.430809795
1416,아라연,2020-11-27,영업,제주특별자치도 제주시 조천읍 교래리 산 61-1,"제주특별자치도 제주시 조천읍 남조로 1842, 1층",아라연  제주시 조천읍 남조로 1842, 제주시 조천읍 교래리 산 61-1, 제주시 조천읍 남조로 1842,126.673682527,33.432189999
1417,곽지뽕끌락,2020-11-27,영업,제주특별자치도 제주시 애월읍 곽지리 2053-7,"제주특별자치도 제주시 애월읍 일주서로 6001, 1층",곽지뽕끌락  제주시 애월읍 일주서로 6001, 제주시 애월읍 곽지리 2053-7, 제주시 애월읍 일주서로 6001,126.305882595,33.447358160
1418,함덕화로,2020-11-27,영업,제주특별자치도 제주시 조천읍 함덕리 4158-1,"제주특별자치도 제주시 조천읍 함덕30길 14-15, 1층",함덕화로  제주시 조천읍 함덕30길 14-15, 제주시 조천읍 함덕리 4158-1, 제주시 조천읍 함덕30길 14-15,126.675539384,33.538956099
1419,썸카페,2020-11-27,영업,제주특별자치도 제주시 연동 1489 호연주택,"제주특별자치도 제주시 국기로1길 19, 호연주택 1층 (연동)",썸카페  제주시 국기로1길 19, 제주시 연동 1489 호연주택, 제주시 국기로1길 19,126.491902636,33.480855806
1420,해문달술,2021-01-07,영업,제주특별자치도 제주시 한경면 고산리 3605-2 차귀낚시점,"제주특별자치도 제주시 한경면 노을해안로 1174, 차귀낚시점 1층",해문달술  제주시 한경면 노을해안로 1174, 제주시 한경면 고산리 3605-2 차귀낚시점, 제주시 한경면 노을해안로 1174,126.165715327,33.308177764
1421,맠,2021-01-08,영업,제주특별자치도 제주시 화북일동 1984-7,"제주특별자치도 제주시 진남로6길 3, 1층 (화북일동)",맠  제주시 진남로6길 3, 제주시 화북일동 1984-7, 제주시 진남로6길 3,126.565537380,33.519214465
1422,돌트멍으로드는보름,2021-01-12,영업,제주특별자치도 제주시 조천읍 와흘리 1599,"제주특별자치도 제주시 조천읍 와흘4길 59-1, 1층",돌트멍으로드는보름  제주시 조천읍 와흘4길 59-1, 제주시 조천읍 와흘리 1599, 제주시 조천읍 와흘4길 59-1,126.631220625,33.506311279
1423,순수한둠비용담점,2020-12-10,영업,제주특별자치도 제주시 용담일동 310,"제주특별자치도 제주시 서문로 37-11, 1층 (용담일동)",순수한둠비용담점  제주시 서문로 37-11, 제주시 용담일동 310, 제주시 서문로 37-11,126.514363950,33.511134607
1424,오늘와인한잔제주아라점,2020-12-10,영업,제주특별자치도 제주시 아라일동 6116-6 아라빌딩,"제주특별자치도 제주시 인다2길 36, 아라빌딩 1층 (아라일동)",오늘와인한잔제주아라점  제주시 인다2길 36, 제주시 아라일동 6116-6 아라빌딩, 제주시 인다2길 36,126.549760317,33.474646680
1425,젬스토랑,2020-12-10,영업,제주특별자치도 제주시 애월읍 고내리 115 이강연립주택,"제주특별자치도 제주시 애월읍 고내동길 21, 103동 4호 (이강연립주택)",젬스토랑  제주시 애월읍 고내동길 21, 제주시 애월읍 고내리 115 이강연립주택, 제주시 애월읍 고내동길 21,126.348587489,33.468105211
1426,아맛나찜닭제주점,2021-01-12,영업,제주특별자치도 제주시 연동 295-2,"제주특별자치도 제주시 신대로20길 22, 1층 (연동)",아맛나찜닭제주점  제주시 신대로20길 22, 제주시 연동 295-2, 제주시 신대로20길 22,126.494068896,33.483789038
1427,깅이와바당,2021-01-12,영업,제주특별자치도 제주시 구좌읍 평대리 584-1,"제주특별자치도 제주시 구좌읍 평대7길 34, 1,2층",깅이와바당  제주시 구좌읍 평대7길 34, 제주시 구좌읍 평대리 584-1, 제주시 구좌읍 평대7길 34,126.843267810,33.531026882
1428,그랜드키친,2020-12-15,영업,제주특별자치도 제주시 노형동 925 제주 드림타워 복합리조트,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 4층 (노형동)",그랜드키친  제주시 노연로 12, 제주시 노형동 925 제주 드림타워 복합리조트, 제주시 노연로 12,126.481428318,33.485288391
1429,녹나무,2020-12-15,영업,제주특별자치도 제주시 노형동 925 제주 드림타워 복합리조트,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 3층 (노형동)",녹나무  제주시 노연로 12, 제주시 노형동 925 제주 드림타워 복합리조트, 제주시 노연로 12,126.481428318,33.485288391
1430,봉구식탁,2020-12-15,영업,제주특별자치도 제주시 애월읍 유수암리 1894,"제주특별자치도 제주시 애월읍 유수암평화길 14-3, 1층",봉구식탁  제주시 애월읍 유수암평화길 14-3, 제주시 애월읍 유수암리 1894, 제주시 애월읍 유수암평화길 14-3,126.402782935,33.441135187
1431,애월더펜션,2020-12-15,영업,제주특별자치도 제주시 애월읍 신엄리 2847-10,제주특별자치도 제주시 애월읍 신엄안3길 136-14,애월더펜션  제주시 애월읍 신엄안3길 136-14, 제주시 애월읍 신엄리 2847-10, 제주시 애월읍 신엄안3길 136-14,126.354325687,33.473274046
1432,푸짐한소주방,2020-12-15,영업,제주특별자치도 제주시 구좌읍 세화리 1538-2,"제주특별자치도 제주시 구좌읍 구좌로 34, 1층",푸짐한소주방  제주시 구좌읍 구좌로 34, 제주시 구좌읍 세화리 1538-2, 제주시 구좌읍 구좌로 34,126.855016492,33.523317330
1433,차이나하우스앤제주핫팟,2020-12-15,영업,제주특별자치도 제주시 노형동 925 제주 드림타워 복합리조트,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 3층 (노형동)",차이나하우스앤제주핫팟  제주시 노연로 12, 제주시 노형동 925 제주 드림타워 복합리조트, 제주시 노연로 12,126.481428318,33.485288391
1434,중찬,2020-12-16,영업,제주특별자치도 제주시 조천읍 함덕리 4158-11,"제주특별자치도 제주시 조천읍 함덕26길 11, 1층",중찬  제주시 조천읍 함덕26길 11, 제주시 조천읍 함덕리 4158-11, 제주시 조천읍 함덕26길 11,126.675691338,33.538838409
1435,달고기네은갈치,2020-12-16,영업,제주특별자치도 제주시 내도동 452-14,"제주특별자치도 제주시 테우해안로 106, 1층 (내도동)",달고기네은갈치  제주시 테우해안로 106, 제주시 내도동 452-14, 제주시 테우해안로 106,126.445610248,33.497928394
1436,유메야마,2020-12-16,영업,제주특별자치도 제주시 노형동 925 제주 드림타워 복합리조트,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 4층 (노형동)",유메야마  제주시 노연로 12, 제주시 노형동 925 제주 드림타워 복합리조트, 제주시 노연로 12,126.481428318,33.485288391
1437,제주에살다컴퍼니,2020-12-16,영업,제주특별자치도 제주시 연동 309-1,"제주특별자치도 제주시 신대로19길 1, 1층 (연동)",제주에살다컴퍼니  제주시 신대로19길 1, 제주시 연동 309-1, 제주시 신대로19길 1,126.496872174,33.483768318
1438,제주백정,2020-12-16,영업,제주특별자치도 제주시 한림읍 한림리 942-8,,제주백정 None, 제주시 한림읍 한림리 942-8,,0,0
1439,삼다온,2020-12-11,영업,제주특별자치도 제주시 조천읍 와흘리 산 13-83,"제주특별자치도 제주시 조천읍 남조로 2190, 1층",삼다온  제주시 조천읍 남조로 2190, 제주시 조천읍 와흘리 산 13-83, 제주시 조천읍 남조로 2190,126.661540481,33.461035539
1440,반주야,2020-12-11,영업,제주특별자치도 제주시 도련일동 1917-1,"제주특별자치도 제주시 건주로3길 19, 1층 102호 (도련일동)",반주야  제주시 건주로3길 19, 제주시 도련일동 1917-1, 제주시 건주로3길 19,126.581407367,33.516758172
1441,백채김치찌개제주삼화점,2020-12-14,영업,제주특별자치도 제주시 도련일동 1917-1,"제주특별자치도 제주시 건주로3길 19, 1층 (도련일동)",백채김치찌개제주삼화점  제주시 건주로3길 19, 제주시 도련일동 1917-1, 제주시 건주로3길 19,126.581407367,33.516758172
1442,피자알볼로제주외도점,2020-12-14,영업,제주특별자치도 제주시 외도일동 637-4,"제주특별자치도 제주시 우정로 81, 1층 (외도일동)",피자알볼로제주외도점  제주시 우정로 81, 제주시 외도일동 637-4, 제주시 우정로 81,126.431076154,33.485391263
1443,샤인블루스,2020-12-14,영업,제주특별자치도 제주시 일도이동 361-20,"제주특별자치도 제주시 동광로13길 4, 1층 (일도이동)",샤인블루스  제주시 동광로13길 4, 제주시 일도이동 361-20, 제주시 동광로13길 4,126.536980534,33.505135156
1444,온차,2020-12-14,영업,제주특별자치도 제주시 일도일동 1258,"제주특별자치도 제주시 서부두남길 12, 1층 (일도일동)",온차  제주시 서부두남길 12, 제주시 일도일동 1258, 제주시 서부두남길 12,126.527671629,33.515134598
1445,쿠치나꼰비니,2020-12-14,영업,제주특별자치도 제주시 이도이동 2014-5,"제주특별자치도 제주시 구남동6길 15, 1층 (이도이동)",쿠치나꼰비니  제주시 구남동6길 15, 제주시 이도이동 2014-5, 제주시 구남동6길 15,126.537656581,33.488180871
1446,치즈앤브레드,2021-01-11,영업,제주특별자치도 제주시 조천읍 함덕리 273-54,"제주특별자치도 제주시 조천읍 함덕29길 17, 1층",치즈앤브레드  제주시 조천읍 함덕29길 17, 제주시 조천읍 함덕리 273-54, 제주시 조천읍 함덕29길 17,126.675065651,33.541586582
1447,우도특별시,2021-01-11,영업,제주특별자치도 제주시 우도면 연평리 133-4,"제주특별자치도 제주시 우도면 우도해안길 998, 1층",우도특별시  제주시 우도면 우도해안길 998, 제주시 우도면 연평리 133-4, 제주시 우도면 우도해안길 998,126.966991789,33.506705202
1448,우솔,2021-01-11,영업,제주특별자치도 제주시 연동 303-30,"제주특별자치도 제주시 신대로 119, 1층 (연동)",우솔  제주시 신대로 119, 제주시 연동 303-30, 제주시 신대로 119,126.496770479,33.486583862
1449,카페올디,2021-01-11,영업,제주특별자치도 제주시 이도이동 76-10,"제주특별자치도 제주시 연신로 89, 1층 (이도이동)",카페올디  제주시 연신로 89, 제주시 이도이동 76-10, 제주시 연신로 89,126.549128392,33.493963931
1450,고장밭,2021-01-11,영업,제주특별자치도 제주시 애월읍 유수암리 1774,"제주특별자치도 제주시 애월읍 유수암로 34, 1,2호",고장밭  제주시 애월읍 유수암로 34, 제주시 애월읍 유수암리 1774, 제주시 애월읍 유수암로 34,126.402448362,33.440032708
1451,비비큐제주노형점,2020-11-30,영업,제주특별자치도 제주시 노형동 2578-3,"제주특별자치도 제주시 달마루길 18, 1층 101호 (노형동)",비비큐제주노형점  제주시 달마루길 18, 제주시 노형동 2578-3, 제주시 달마루길 18,126.474258494,33.489577818
1452,갤러리라운지,2020-11-30,영업,제주특별자치도 제주시 노형동 925 제주 드림타워 복합리조트,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 1층 (노형동)",갤러리라운지  제주시 노연로 12, 제주시 노형동 925 제주 드림타워 복합리조트, 제주시 노연로 12,126.481428318,33.485288391
1453,씨오케이홀덤펍,2020-12-21,영업,제주특별자치도 제주시 노형동 935 포럼빌딩,"제주특별자치도 제주시 원노형6길 29, 포럼빌딩 2층 (노형동)",씨오케이홀덤펍  제주시 원노형6길 29, 제주시 노형동 935 포럼빌딩, 제주시 원노형6길 29,126.482946666,33.483418160
1454,폴바셋제주아라DT점,2020-12-21,영업,제주특별자치도 제주시 아라이동 2436,"제주특별자치도 제주시 중앙로 393, 1~2층 (아라이동)",폴바셋제주아라DT점  제주시 중앙로 393, 제주시 아라이동 2436, 제주시 중앙로 393,126.540990705,33.487630764
1455,식객,2020-12-21,영업,제주특별자치도 제주시 한림읍 월령리 254-1,"제주특별자치도 제주시 한림읍 한림로 33, A동 1층",식객  제주시 한림읍 한림로 33, 제주시 한림읍 월령리 254-1, 제주시 한림읍 한림로 33,126.218445010,33.377195851
1456,청담회장님댁제주점,2021-01-05,영업,제주특별자치도 제주시 연동 293-65,"제주특별자치도 제주시 신대로16길 23, 1층 (연동)",청담회장님댁제주점  제주시 신대로16길 23, 제주시 연동 293-65, 제주시 신대로16길 23,126.494036783,33.486660421
1457,부산가야밀면,2021-01-05,영업,제주특별자치도 제주시 삼도이동 1241-5,"제주특별자치도 제주시 중앙로 136, 1층 (삼도이동)",부산가야밀면  제주시 중앙로 136, 제주시 삼도이동 1241-5, 제주시 중앙로 136,126.524870777,33.506456562
1458,행원별당,2021-01-05,영업,제주특별자치도 제주시 구좌읍 행원리 1484,"제주특별자치도 제주시 구좌읍 행원로7길 23-12, 1층",행원별당  제주시 구좌읍 행원로7길 23-12, 제주시 구좌읍 행원리 1484, 제주시 구좌읍 행원로7길 23-12,126.806543120,33.556297812
1459,통큰코다리하귀점,2021-01-05,영업,제주특별자치도 제주시 애월읍 하귀1리 138-11,"제주특별자치도 제주시 애월읍 하귀9길 19, 1층",통큰코다리하귀점  제주시 애월읍 하귀9길 19, 제주시 애월읍 하귀1리 138-11, 제주시 애월읍 하귀9길 19,126.415803665,33.485365842
1460,태양전복용담점,2020-12-11,영업,제주특별자치도 제주시 용담삼동 955,제주특별자치도 제주시 용해로 36 (용담삼동),태양전복용담점  제주시 용해로 36 (용담삼동), 제주시 용담삼동 955, 제주시 용해로 36 (용담삼동),126.502368348,33.513923687
1461,맨도롱18,2020-11-30,영업,제주특별자치도 제주시 조천읍 신촌리 1949-1,"제주특별자치도 제주시 조천읍 신촌9길 40-8, 1층",맨도롱18  제주시 조천읍 신촌9길 40-8, 제주시 조천읍 신촌리 1949-1, 제주시 조천읍 신촌9길 40-8,126.623711558,33.537568960
1462,핵밥제주연동점,2020-11-30,영업,제주특별자치도 제주시 연동 2325-7 연동한일씨티파크,"제주특별자치도 제주시 도령로 103, 103호 (연동, 연동한일씨티파크)",핵밥제주연동점  제주시 도령로 103, 제주시 연동 2325-7 연동한일씨티파크, 제주시 도령로 103,126.488549999,33.491604536
1463,스카이데크,2020-12-17,영업,제주특별자치도 제주시 노형동 925 제주 드림타워 복합리조트,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 38층 (노형동)",스카이데크  제주시 노연로 12, 제주시 노형동 925 제주 드림타워 복합리조트, 제주시 노연로 12,126.481428318,33.485288391
1464,카페8,2020-12-17,영업,제주특별자치도 제주시 노형동 925 제주 드림타워 복합리조트,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 8층 (노형동)",카페8  제주시 노연로 12, 제주시 노형동 925 제주 드림타워 복합리조트, 제주시 노연로 12,126.481428318,33.485288391
1465,연향주옥,2020-12-17,영업,제주특별자치도 제주시 이도이동 1084-7,"제주특별자치도 제주시 남광로 17, 1층 (이도이동)",연향주옥  제주시 남광로 17, 제주시 이도이동 1084-7, 제주시 남광로 17,126.537789287,33.493048316
1466,소길낭,2020-12-17,영업,제주특별자치도 제주시 애월읍 장전리 914-7,"제주특별자치도 제주시 애월읍 장소로 79, 1층",소길낭  제주시 애월읍 장소로 79, 제주시 애월읍 장전리 914-7, 제주시 애월읍 장소로 79,126.382760493,33.445125219
1467,쌈짓골,2020-12-04,영업,제주특별자치도 제주시 조천읍 대흘리 2008,제주특별자치도 제주시 조천읍 함대로 303,쌈짓골  제주시 조천읍 함대로 303, 제주시 조천읍 대흘리 2008, 제주시 조천읍 함대로 303,126.659803552,33.517887911
1468,한촌설렁탕노형점,2020-12-04,영업,제주특별자치도 제주시 노형동 935 포럼빌딩,"제주특별자치도 제주시 원노형6길 29, 포럼빌딩 1층 (노형동)",한촌설렁탕노형점  제주시 원노형6길 29, 제주시 노형동 935 포럼빌딩, 제주시 원노형6길 29,126.482946666,33.483418160
1469,부부반찬,2020-12-04,영업,제주특별자치도 제주시 이도이동 1053-1 고덕하이츠빌라,"제주특별자치도 제주시 고산동산5길 21-1, 지하1층 (이도이동, 고덕하이츠빌라)",부부반찬  제주시 고산동산5길 21-1, 제주시 이도이동 1053-1 고덕하이츠빌라, 제주시 고산동산5길 21-1,126.534615752,33.496627216
1470,제주섬돌,2020-12-04,영업,제주특별자치도 제주시 외도일동 131-1,"제주특별자치도 제주시 통물길 120, 1층 (외도일동)",제주섬돌  제주시 통물길 120, 제주시 외도일동 131-1, 제주시 통물길 120,126.437967309,33.482905188
1471,오늘은막창먹자,2020-12-04,영업,제주특별자치도 제주시 이도이동 1182-3,"제주특별자치도 제주시 동고산로 11, 1층 (이도이동)",오늘은막창먹자  제주시 동고산로 11, 제주시 이도이동 1182-3, 제주시 동고산로 11,126.532276773,33.498439371
1472,카페포메,2020-12-03,영업,제주특별자치도 제주시 애월읍 곽지리 1622-59,"제주특별자치도 제주시 애월읍 곽지9길 23, 2층",카페포메  제주시 애월읍 곽지9길 23, 제주시 애월읍 곽지리 1622-59, 제주시 애월읍 곽지9길 23,126.307036961,33.451219692
1473,안길9,2020-12-03,영업,제주특별자치도 제주시 노형동 2944-1,"제주특별자치도 제주시 광평안길 9, 1층 101호 (노형동)",안길9  제주시 광평안길 9, 제주시 노형동 2944-1, 제주시 광평안길 9,126.467671088,33.484240866
1474,제주막,2020-12-22,영업,제주특별자치도 제주시 애월읍 봉성리 4123-7,"제주특별자치도 제주시 애월읍 봉성로 67, 1층",제주막  제주시 애월읍 봉성로 67, 제주시 애월읍 봉성리 4123-7, 제주시 애월읍 봉성로 67,126.312381405,33.418860474
1475,올리다버거,2020-12-22,영업,제주특별자치도 제주시 삼도이동 809-3,"제주특별자치도 제주시 남성로 154-6, 1~2층 (삼도이동)",올리다버거  제주시 남성로 154-6, 제주시 삼도이동 809-3, 제주시 남성로 154-6,126.521669017,33.508798332
1476,차차,2020-12-07,영업,제주특별자치도 제주시 노형동 935 포럼빌딩,"제주특별자치도 제주시 원노형6길 29, 1층 (노형동)",차차  제주시 원노형6길 29, 제주시 노형동 935 포럼빌딩, 제주시 원노형6길 29,126.482946666,33.483418160
1477,브라보,2020-12-07,영업,제주특별자치도 제주시 건입동 1147-1,"제주특별자치도 제주시 산지로 19, 1층 (건입동)",브라보  제주시 산지로 19, 제주시 건입동 1147-1, 제주시 산지로 19,126.529563478,33.515220111
1478,이백장돈까스외도하귀점,2020-12-07,영업,제주특별자치도 제주시 외도일동 480-8,"제주특별자치도 제주시 절물3길 24, 1층 (외도일동)",이백장돈까스외도하귀점  제주시 절물3길 24, 제주시 외도일동 480-8, 제주시 절물3길 24,126.433215856,33.490466646
1479,노가리앤비어제주대점,2020-12-03,영업,제주특별자치도 제주시 아라일동 368-36,"제주특별자치도 제주시 산천단동길 25, 1층 (아라일동)",노가리앤비어제주대점  제주시 산천단동길 25, 제주시 아라일동 368-36, 제주시 산천단동길 25,126.558913893,33.448128014
1480,혼밥대왕시청점,2020-12-03,영업,제주특별자치도 제주시 이도이동 1055-11 석현원룸,"제주특별자치도 제주시 오복1길 9, 1층 (이도이동)",혼밥대왕시청점  제주시 오복1길 9, 제주시 이도이동 1055-11 석현원룸, 제주시 오복1길 9,126.534048050,33.496121394
1481,제주프리또,2020-12-03,영업,제주특별자치도 제주시 한림읍 귀덕리 3226-4,"제주특별자치도 제주시 한림읍 귀덕5길 7, 1층",제주프리또  제주시 한림읍 귀덕5길 7, 제주시 한림읍 귀덕리 3226-4, 제주시 한림읍 귀덕5길 7,126.282270151,33.440406753
1482,만보민물장어,2021-01-04,영업,제주특별자치도 제주시 용담이동 367-23,"제주특별자치도 제주시 용두암길 60, 1층 (용담이동)",만보민물장어  제주시 용두암길 60, 제주시 용담이동 367-23, 제주시 용두암길 60,126.513471355,33.512333558
1483,술빛정원,2021-01-04,영업,제주특별자치도 제주시 연동 262-14,"제주특별자치도 제주시 제원길 41, 5층 (연동)",술빛정원  제주시 제원길 41, 제주시 연동 262-14, 제주시 제원길 41,126.489466424,33.486316804
1484,제주로움,2021-01-04,영업,제주특별자치도 제주시 구좌읍 월정리 278,"제주특별자치도 제주시 구좌읍 월정3길 14, 2층",제주로움  제주시 구좌읍 월정3길 14, 제주시 구좌읍 월정리 278, 제주시 구좌읍 월정3길 14,126.792235481,33.552687280
1485,돌담넘는고양이,2020-12-24,영업,제주특별자치도 제주시 구좌읍 종달리 722,"제주특별자치도 제주시 구좌읍 해맞이해안로 2478, 나동 1층",돌담넘는고양이  제주시 구좌읍 해맞이해안로 2478, 제주시 구좌읍 종달리 722, 제주시 구좌읍 해맞이해안로 2478,126.901895131,33.486223893
1486,육십계치킨외도점,2020-12-24,영업,제주특별자치도 제주시 외도일동 551-8,"제주특별자치도 제주시 우정로15길 29, 1층 (외도일동)",육십계치킨외도점  제주시 우정로15길 29, 제주시 외도일동 551-8, 제주시 우정로15길 29,126.432381065,33.487255456
1487,철이네정육식당,2020-12-02,영업,제주특별자치도 제주시 구좌읍 종달리 1786-1 전수동복지회관,제주특별자치도 제주시 구좌읍 종달로 53,철이네정육식당  제주시 구좌읍 종달로 53, 제주시 구좌읍 종달리 1786-1 전수동복지회관, 제주시 구좌읍 종달로 53,126.896697376,33.493418157
1488,신대장군집,2020-12-02,영업,제주특별자치도 제주시 연동 272-30 국성원룸,"제주특별자치도 제주시 삼무로 50, 1층 (연동)",신대장군집  제주시 삼무로 50, 제주시 연동 272-30 국성원룸, 제주시 삼무로 50,126.491932589,33.489641750
1489,서문국수,2020-12-23,영업,제주특별자치도 제주시 용담일동 144-1,"제주특별자치도 제주시 서문로 72-2, 1층 제2호 (용담일동)",서문국수  제주시 서문로 72-2, 제주시 용담일동 144-1, 제주시 서문로 72-2,126.518706625,33.512047708
1490,청담피자신제주점,2020-12-23,영업,제주특별자치도 제주시 연동 253-7 굿윌카운티,"제주특별자치도 제주시 연동4길 6-12, 1층 103호 (연동, 굿윌카운티)",청담피자신제주점  제주시 연동4길 6-12, 제주시 연동 253-7 굿윌카운티, 제주시 연동4길 6-12,126.486735505,33.485543726
1491,보성이네전,2020-12-23,영업,제주특별자치도 제주시 삼도이동 811-9,"제주특별자치도 제주시 남성로 154, 1층 제1호 (삼도이동)",보성이네전  제주시 남성로 154, 제주시 삼도이동 811-9, 제주시 남성로 154,126.521624409,33.509092835
1492,지엔디카페,2020-11-23,영업,제주특별자치도 제주시 연동 272-39,"제주특별자치도 제주시 은남2길 37, 3층 (연동)",지엔디카페  제주시 은남2길 37, 제주시 연동 272-39, 제주시 은남2길 37,126.491744552,33.488184617
1493,아늑한,2020-11-23,영업,제주특별자치도 제주시 삼도이동 1073,"제주특별자치도 제주시 무근성7길 11, 1층 제1호 (삼도이동)",아늑한  제주시 무근성7길 11, 제주시 삼도이동 1073, 제주시 무근성7길 11,126.519868326,33.513822451
1494,밥을담다,2020-11-24,영업,제주특별자치도 제주시 외도일동 435-20,"제주특별자치도 제주시 절물3길 4, 1층 (외도일동)",밥을담다  제주시 절물3길 4, 제주시 외도일동 435-20, 제주시 절물3길 4,126.433491157,33.491974786
