Unnamed: 0,store_name,business_category,permission_date,situation,address,address_road,trans_ad,trans_ad_road,x,y,new_store_name
17950,던킨제주한림점,기타 휴게음식점,2021-08-02,영업,제주특별자치도 제주시 한림읍 한림리 1405-6,"제주특별자치도 제주시 한림읍 한림로 656, 1층", 제주시 한림읍 한림리 1405-6, 제주시 한림읍 한림로 656,126.263303808,33.41404329,던킨제주한림점  제주시 한림읍 한림로 656
17951,씨유제주중앙여중점,기타 휴게음식점,2021-08-25,영업,제주특별자치도 제주시 삼도이동 1240-7,"제주특별자치도 제주시 중앙로24길 27, 1층 (삼도이동)", 제주시 삼도이동 1240-7, 제주시 중앙로24길 27,126.522510461,33.505667779,씨유제주중앙여중점  제주시 중앙로24길 27
17952,수제홍과일모찌삼화점,기타 휴게음식점,2021-07-06,영업,제주특별자치도 제주시 도련일동 1910 제주삼화사랑으로부영8차,"제주특별자치도 제주시 화삼로 89, 1층 105호 (도련일동, 제주삼화사랑으로부영8차)", 제주시 도련일동 1910 제주삼화사랑으로부영8차, 제주시 화삼로 89,126.581602917,33.515519068,수제홍과일모찌삼화점  제주시 화삼로 89
17953,비마이볼,기타 휴게음식점,2021-07-06,영업,제주특별자치도 제주시 연동 294-47,"제주특별자치도 제주시 연동14길 7, 1층 (연동)", 제주시 연동 294-47, 제주시 연동14길 7,126.494547388,33.485086275,비마이볼  제주시 연동14길 7
17954,유앤유,커피숍,2021-08-04,영업,제주특별자치도 제주시 도남동 184-1,"제주특별자치도 제주시 원남6길 47, 1층 (도남동)", 제주시 도남동 184-1, 제주시 원남6길 47,126.530496364,33.485143995,유앤유  제주시 원남6길 47
17955,채우다제주이도점,커피숍,2021-08-04,영업,제주특별자치도 제주시 이도이동 1083-14 한우리아파트,"제주특별자치도 제주시 오복4길 38, 1층 (이도이동, 한우리아파트)", 제주시 이도이동 1083-14 한우리아파트, 제주시 오복4길 38,126.537872203,33.493521052,채우다제주이도점  제주시 오복4길 38
17956,달리는커피제주아라점,기타 휴게음식점,2021-08-26,영업,제주특별자치도 제주시 아라일동 6094-4,"제주특별자치도 제주시 아란7길 3-2, 1층 (아라일동)", 제주시 아라일동 6094-4, 제주시 아란7길 3-2,126.544779177,33.474251978,달리는커피제주아라점  제주시 아란7길 3-2
17957,씨유제주도두중앙점,기타 휴게음식점,2021-08-26,영업,제주특별자치도 제주시 도두일동 2538 도두골든빌리지,"제주특별자치도 제주시 서해안로 146, 1층 (도두일동, 도두골든빌리지)", 제주시 도두일동 2538 도두골든빌리지, 제주시 서해안로 146,126.464973463,33.502669872,씨유제주도두중앙점  제주시 서해안로 146
17958,씨유한림상로점,기타 휴게음식점,2021-08-26,영업,제주특별자치도 제주시 한림읍 한림리 1252-6,"제주특별자치도 제주시 한림읍 한림상로 186, 1층", 제주시 한림읍 한림리 1252-6, 제주시 한림읍 한림상로 186,126.269427776,33.41496575,씨유한림상로점  제주시 한림읍 한림상로 186
17959,도그모루,기타 휴게음식점,2021-08-26,영업,제주특별자치도 제주시 조천읍 대흘리 101-2,제주특별자치도 제주시 조천읍 함선로 142-3, 제주시 조천읍 대흘리 101-2, 제주시 조천읍 함선로 142-3,126.673023245,33.515279931,도그모루  제주시 조천읍 함선로 142-3
17960,그린보이즈,기타 휴게음식점,2021-08-03,영업,제주특별자치도 제주시 노형동 3802-9 씨밀레하우스2차,"제주특별자치도 제주시 노형5길 23, 1층 101호 (노형동, 씨밀레하우스2차)", 제주시 노형동 3802-9 씨밀레하우스2차, 제주시 노형5길 23,126.475831455,33.480397162,그린보이즈  제주시 노형5길 23
17961,에이바우트한라수목원점,커피숍,2021-07-08,영업,제주특별자치도 제주시 연동 1313,"제주특별자치도 제주시 수목원길 35, 1층 (연동)", 제주시 연동 1313, 제주시 수목원길 35,126.4886409,33.469614372,에이바우트한라수목원점  제주시 수목원길 35
17962,못난이꽈배기여상점,기타 휴게음식점,2021-07-08,영업,제주특별자치도 제주시 일도이동 981-25,"제주특별자치도 제주시 동문로 94, 1층 (일도이동)", 제주시 일도이동 981-25, 제주시 동문로 94,126.536647531,33.513755563,못난이꽈배기여상점  제주시 동문로 94
17963,티유인,기타 휴게음식점,2021-08-31,영업,제주특별자치도 제주시 삼양이동 2124-5,"제주특별자치도 제주시 선사로 15, 1층 (삼양이동)", 제주시 삼양이동 2124-5, 제주시 선사로 15,126.586365995,33.52282195,티유인  제주시 선사로 15
17964,카페올린,기타 휴게음식점,2021-08-10,영업,제주특별자치도 제주시 한경면 판포리 산 8,제주특별자치도 제주시 한경면 판조로 253-6, 제주시 한경면 판포리 산 8, 제주시 한경면 판조로 253-6,126.218190779,33.349447711,카페올린  제주시 한경면 판조로 253-6
17965,사르르제주,기타 휴게음식점,2021-08-10,영업,제주특별자치도 제주시 구좌읍 행원리 730-1,"제주특별자치도 제주시 구좌읍 행원로9길 5, 1층 제2호", 제주시 구좌읍 행원리 730-1, 제주시 구좌읍 행원로9길 5,126.808099758,33.553576393,사르르제주  제주시 구좌읍 행원로9길 5
17966,데미안제주조수점,기타 휴게음식점,2021-08-10,영업,제주특별자치도 제주시 한경면 조수리 1621,"제주특별자치도 제주시 한경면 고조로 492-15, 1층", 제주시 한경면 조수리 1621, 제주시 한경면 고조로 492-15,126.221726838,33.329102803,데미안제주조수점  제주시 한경면 고조로 492-15
17967,바이못,커피숍,2021-08-10,영업,제주특별자치도 제주시 한림읍 금악리 1222-7,"제주특별자치도 제주시 한림읍 한창로 1174-8, 1층", 제주시 한림읍 금악리 1222-7, 제주시 한림읍 한창로 1174-8,126.305865742,33.350199085,바이못  제주시 한림읍 한창로 1174-8
17968,(주)묵묵라이프,커피숍,2021-09-10,영업,제주특별자치도 제주시 아라일동 6121 아라아이파크,"제주특별자치도 제주시 인다1길 20, 1층 112호 (아라일동, 아라아이파크)", 제주시 아라일동 6121 아라아이파크, 제주시 인다1길 20,126.550078705,33.477598638,(주)묵묵라이프  제주시 인다1길 20
17969,지에스25조천상록점,기타 휴게음식점,2021-09-23,영업,제주특별자치도 제주시 조천읍 조천리 2866-3,"제주특별자치도 제주시 조천읍 조천북4길 33, 1층", 제주시 조천읍 조천리 2866-3, 제주시 조천읍 조천북4길 33,126.639533485,33.540671746,지에스25조천상록점  제주시 조천읍 조천북4길 33
17970,몽그레,기타 휴게음식점,2021-09-16,영업,제주특별자치도 제주시 구좌읍 월정리 670-3,"제주특별자치도 제주시 구좌읍 해맞이해안로 400, 1~2층", 제주시 구좌읍 월정리 670-3, 제주시 구좌읍 해맞이해안로 400,126.792704845,33.559561502,몽그레  제주시 구좌읍 해맞이해안로 400
17971,세븐일레븐제주이도광양점,기타 휴게음식점,2021-08-06,영업,제주특별자치도 제주시 이도이동 1173-6,"제주특별자치도 제주시 광양7길 38, 1층 (이도이동)", 제주시 이도이동 1173-6, 제주시 광양7길 38,126.532853055,33.501731051,세븐일레븐제주이도광양점  제주시 광양7길 38
17972,세븐일레븐제주행원사거리점,기타 휴게음식점,2021-07-13,영업,제주특별자치도 제주시 구좌읍 행원리 1144,"제주특별자치도 제주시 구좌읍 일주동로 2592, 1층", 제주시 구좌읍 행원리 1144, 제주시 구좌읍 일주동로 2592,126.804311201,33.545646848,세븐일레븐제주행원사거리점  제주시 구좌읍 일주동로 2592
17973,커피베이 제주공항국내선1호점,커피숍,2021-07-13,영업,제주특별자치도 제주시 용담이동 2002 제주국제공항,"제주특별자치도 제주시 공항로 2, 제주국제공항 3층 (용담이동)", 제주시 용담이동 2002 제주국제공항, 제주시 공항로 2,126.495952404,33.505929138,커피베이 제주공항국내선1호점  제주시 공항로 2
17974,커피베이 제주공항국내선2호점,커피숍,2021-07-13,영업,제주특별자치도 제주시 용담이동 2002 제주국제공항,"제주특별자치도 제주시 공항로 2, 제주국제공항 3층 (용담이동)", 제주시 용담이동 2002 제주국제공항, 제주시 공항로 2,126.495952404,33.505929138,커피베이 제주공항국내선2호점  제주시 공항로 2
17975,당근아일랜드,커피숍,2021-07-13,영업,제주특별자치도 제주시 애월읍 곽지리 1380,"제주특별자치도 제주시 애월읍 일주서로 6113, 1동 1층", 제주시 애월읍 곽지리 1380, 제주시 애월읍 일주서로 6113,126.309050513,33.456660743,당근아일랜드  제주시 애월읍 일주서로 6113
17976,뉴호프세븐일레븐제주공항서로점,기타 휴게음식점,2021-09-28,영업,제주특별자치도 제주시 도두이동 87-10,"제주특별자치도 제주시 다호5길 16, 1층 (도두이동)", 제주시 도두이동 87-10, 제주시 다호5길 16,126.489858633,33.501924575,뉴호프세븐일레븐제주공항서로점  제주시 다호5길 16
17977,우아,커피숍,2021-07-30,영업,제주특별자치도 제주시 삼도이동 1167-12,"제주특별자치도 제주시 탑동로13길 2, 1층 (삼도이동)", 제주시 삼도이동 1167-12, 제주시 탑동로13길 2,126.517015097,33.516390769,우아  제주시 탑동로13길 2
17978,산지등대,기타 휴게음식점,2021-07-30,영업,제주특별자치도 제주시 건입동 340-2,"제주특별자치도 제주시 사라봉동길 108-1, 나동 (건입동)", 제주시 건입동 340-2, 제주시 사라봉동길 108-1,126.545793919,33.521387655,산지등대  제주시 사라봉동길 108-1
17979,카페사분의이,커피숍,2021-07-30,영업,제주특별자치도 제주시 한경면 두모리 2923,"제주특별자치도 제주시 한경면 두신로 92-7, 1층", 제주시 한경면 두모리 2923, 제주시 한경면 두신로 92-7,126.184571927,33.351008819,카페사분의이  제주시 한경면 두신로 92-7
17980,세븐일레븐제주용수리점,기타 휴게음식점,2021-07-30,영업,제주특별자치도 제주시 한경면 용수리 1365 한경 서해파스텔,제주특별자치도 제주시 한경면 주전길 78 (한경 서해파스텔), 제주시 한경면 용수리 1365 한경 서해파스텔, 제주시 한경면 주전길 78 (한경 서해파스텔),126.176275017,33.336045576,세븐일레븐제주용수리점  제주시 한경면 주전길 78 (한경 서해파스텔)
17981,선흘에서,커피숍,2021-09-29,영업,제주특별자치도 제주시 조천읍 선흘리 1946-22,"제주특별자치도 제주시 조천읍 선진안길 11, 1층", 제주시 조천읍 선흘리 1946-22, 제주시 조천읍 선진안길 11,126.703733286,33.458345721,선흘에서  제주시 조천읍 선진안길 11
17982,소소호호,커피숍,2021-09-17,영업,제주특별자치도 제주시 일도이동 393-3,"제주특별자치도 제주시 천수동로2길 4, 1층 (일도이동)", 제주시 일도이동 393-3, 제주시 천수동로2길 4,126.541855996,33.5068442,소소호호  제주시 천수동로2길 4
17983,씨유제주탑동중앙점,기타 휴게음식점,2021-09-24,영업,제주특별자치도 제주시 일도일동 1281-1,"제주특별자치도 제주시 중앙로8길 5, 1층 (일도일동)", 제주시 일도일동 1281-1, 제주시 중앙로8길 5,126.524139476,33.514743412,씨유제주탑동중앙점  제주시 중앙로8길 5
17984,씨유제주남해오네뜨점,기타 휴게음식점,2021-09-24,영업,제주특별자치도 제주시 연동 300-3 남해오네뜨,"제주특별자치도 제주시 삼무로11길 9, 1층 (연동, 남해오네뜨)", 제주시 연동 300-3 남해오네뜨, 제주시 삼무로11길 9,126.496257609,33.492610717,씨유제주남해오네뜨점  제주시 삼무로11길 9
17985,디어브리즈,커피숍,2021-09-24,영업,제주특별자치도 제주시 구좌읍 월정리 491,"제주특별자치도 제주시 구좌읍 월정3길 42, 1층", 제주시 구좌읍 월정리 491, 제주시 구좌읍 월정3길 42,126.794060682,33.554744088,디어브리즈  제주시 구좌읍 월정3길 42
17986,카페성지,기타 휴게음식점,2021-09-27,영업,제주특별자치도 제주시 삼도이동 57-2 로베로호텔,"제주특별자치도 제주시 관덕로 26, 로베로호텔 2층 (삼도이동)", 제주시 삼도이동 57-2 로베로호텔, 제주시 관덕로 26,126.521837565,33.512857961,카페성지  제주시 관덕로 26
17987,세븐일레븐제주이도타운점,기타 휴게음식점,2021-09-27,영업,제주특별자치도 제주시 이도이동 1952-7,"제주특별자치도 제주시 신설로7길 50, 1층 (이도이동)", 제주시 이도이동 1952-7, 제주시 신설로7길 50,126.54654184,33.494975997,세븐일레븐제주이도타운점  제주시 신설로7길 50
17988,보타닉제주꼬피띠암,커피숍,2021-09-27,영업,제주특별자치도 제주시 한경면 저지리 1550,"제주특별자치도 제주시 한경면 저지4길 57, 1층", 제주시 한경면 저지리 1550, 제주시 한경면 저지4길 57,126.259225728,33.326690108,보타닉제주꼬피띠암  제주시 한경면 저지4길 57
17989,허브로틴하우스,커피숍,2021-09-27,영업,제주특별자치도 제주시 일도이동 353-32,"제주특별자치도 제주시 신산로15길 45, 1층 (일도이동)", 제주시 일도이동 353-32, 제주시 신산로15길 45,126.539261505,33.507607392,허브로틴하우스  제주시 신산로15길 45
17990,세화카페텐더럽,기타 휴게음식점,2021-09-27,영업,제주특별자치도 제주시 구좌읍 세화리 1499,"제주특별자치도 제주시 구좌읍 해맞이해안로 1426, 2층", 제주시 구좌읍 세화리 1499, 제주시 구좌읍 해맞이해안로 1426,126.857707074,33.525222254,세화카페텐더럽  제주시 구좌읍 해맞이해안로 1426
17991,세븐일레븐화북공단점,패스트푸드,2021-09-08,영업,제주특별자치도 제주시 화북일동 2229-2,제주특별자치도 제주시 선반로 69 (화북일동), 제주시 화북일동 2229-2, 제주시 선반로 69 (화북일동),126.565414547,33.515373979,세븐일레븐화북공단점  제주시 선반로 69 (화북일동)
17992,에이바우트커피 한라도서관점,커피숍,2021-09-08,영업,제주특별자치도 제주시 오라이동 878-1,"제주특별자치도 제주시 오남로 208, 2층 (오라이동)", 제주시 오라이동 878-1, 제주시 오남로 208,126.514720179,33.477532204,에이바우트커피 한라도서관점  제주시 오남로 208
17993,얌얌카페,기타 휴게음식점,2021-08-17,영업,제주특별자치도 제주시 애월읍 어음리 41-4,"제주특별자치도 제주시 애월읍 평화로 1885, 제주안전체험관동 1층", 제주시 애월읍 어음리 41-4, 제주시 애월읍 평화로 1885,126.373389564,33.394146383,얌얌카페  제주시 애월읍 평화로 1885
17994,지에스25제주연문점,기타 휴게음식점,2021-08-17,영업,제주특별자치도 제주시 노형동 1023-4 다복빌라,"제주특별자치도 제주시 일주서로 7778, 1층 (노형동, 다복빌라)", 제주시 노형동 1023-4 다복빌라, 제주시 일주서로 7778,126.47741195,33.493366306,지에스25제주연문점  제주시 일주서로 7778
17995,씨유한림오거리점,기타 휴게음식점,2021-08-17,영업,제주특별자치도 제주시 한림읍 한림리 1385-5,"제주특별자치도 제주시 한림읍 한림로 626, 1층", 제주시 한림읍 한림리 1385-5, 제주시 한림읍 한림로 626,126.260809913,33.412361711,씨유한림오거리점  제주시 한림읍 한림로 626
17996,파인밀베이커리카페,커피숍,2021-08-17,영업,제주특별자치도 제주시 오라이동 1758,"제주특별자치도 제주시 연사6길 61, 1층 101호 (오라이동)", 제주시 오라이동 1758, 제주시 연사6길 61,126.509397908,33.482444075,파인밀베이커리카페  제주시 연사6길 61
17997,소사오름,기타 휴게음식점,2021-07-09,영업,제주특별자치도 제주시 한림읍 금능리 1393,"제주특별자치도 제주시 한림읍 금능길 61, 1층", 제주시 한림읍 금능리 1393, 제주시 한림읍 금능길 61,126.229697728,33.388320904,소사오름  제주시 한림읍 금능길 61
17998,펠롱,커피숍,2021-07-05,영업,제주특별자치도 제주시 조천읍 조천리 2320-6,"제주특별자치도 제주시 조천읍 신북로 234, 1층", 제주시 조천읍 조천리 2320-6, 제주시 조천읍 신북로 234,126.637750825,33.536385987,펠롱  제주시 조천읍 신북로 234
17999,바람에스치운다,기타 휴게음식점,2021-07-05,영업,제주특별자치도 제주시 구좌읍 하도리 368-6,"제주특별자치도 제주시 구좌읍 문주란로 121-1, 1층", 제주시 구좌읍 하도리 368-6, 제주시 구좌읍 문주란로 121-1,126.894165779,33.522290264,바람에스치운다  제주시 구좌읍 문주란로 121-1
18000,감성양품,커피숍,2021-07-21,영업,제주특별자치도 제주시 애월읍 곽지리 1549-1,"제주특별자치도 제주시 애월읍 일주서로 6079, 3층", 제주시 애월읍 곽지리 1549-1, 제주시 애월읍 일주서로 6079,126.30869917,33.453435488,감성양품  제주시 애월읍 일주서로 6079
18001,송당뜰,기타 휴게음식점,2021-08-13,영업,제주특별자치도 제주시 구좌읍 송당리 1912-2,"제주특별자치도 제주시 구좌읍 송당6길 43-4, 1층", 제주시 구좌읍 송당리 1912-2, 제주시 구좌읍 송당6길 43-4,126.784609486,33.466845005,송당뜰  제주시 구좌읍 송당6길 43-4
18002,디저트39제주연동대야점,기타 휴게음식점,2021-08-13,영업,제주특별자치도 제주시 연동 1497,"제주특별자치도 제주시 국기로 19, 1층 (연동)", 제주시 연동 1497, 제주시 국기로 19,126.490008256,33.479919385,디저트39제주연동대야점  제주시 국기로 19
18003,디뷰,커피숍,2021-07-23,영업,제주특별자치도 제주시 노형동 3801-9,"제주특별자치도 제주시 노형7길 9-16, 1층 (노형동)", 제주시 노형동 3801-9, 제주시 노형7길 9-16,126.477507198,33.480003044,디뷰  제주시 노형7길 9-16
18004,블루보틀커피코리아제주,커피숍,2021-07-23,영업,제주특별자치도 제주시 구좌읍 송당리 2656-6,"제주특별자치도 제주시 구좌읍 번영로 2133-30, 에이동 1층", 제주시 구좌읍 송당리 2656-6, 제주시 구좌읍 번영로 2133-30,126.750822245,33.433279126,블루보틀커피코리아제주  제주시 구좌읍 번영로 2133-30
18005,귤랑,커피숍,2021-07-23,영업,제주특별자치도 제주시 도평동 865,"제주특별자치도 제주시 도평길 21-5, 1층 (도평동)", 제주시 도평동 865, 제주시 도평길 21-5,126.447877039,33.480358278,귤랑  제주시 도평길 21-5
18006,제주연동긱스타빽다방,커피숍,2021-08-09,영업,제주특별자치도 제주시 연동 292-28 진선엘트빌,"제주특별자치도 제주시 연동13길 3, 1층 (연동, 진선엘트빌)", 제주시 연동 292-28 진선엘트빌, 제주시 연동13길 3,126.494727272,33.489352234,제주연동긱스타빽다방  제주시 연동13길 3
18007,몬스터커피제주노형점,기타 휴게음식점,2021-09-03,영업,제주특별자치도 제주시 노형동 3781-3,"제주특별자치도 제주시 노형14길 12, 102호 (노형동)", 제주시 노형동 3781-3, 제주시 노형14길 12,126.479292427,33.484531355,몬스터커피제주노형점  제주시 노형14길 12
18008,원더캣츠,푸드트럭,2021-07-22,영업,제주특별자치도 제주시 연동 1320,제주특별자치도 제주시 은수길 69 (연동), 제주시 연동 1320, 제주시 은수길 69 (연동),126.48821926,33.470602243,원더캣츠  제주시 은수길 69 (연동)
18009,투애월,기타 휴게음식점,2021-07-22,영업,제주특별자치도 제주시 애월읍 애월리 2494-4,"제주특별자치도 제주시 애월읍 애월로1길 16, 제1동 1층", 제주시 애월읍 애월리 2494-4, 제주시 애월읍 애월로1길 16,126.310883536,33.462476667,투애월  제주시 애월읍 애월로1길 16
18010,하우투플레이,커피숍,2021-09-14,영업,제주특별자치도 제주시 애월읍 구엄리 50-1,"제주특별자치도 제주시 애월읍 일주서로 6935, 1층", 제주시 애월읍 구엄리 50-1, 제주시 애월읍 일주서로 6935,126.391321734,33.47905769,하우투플레이  제주시 애월읍 일주서로 6935
18011,(주)테라도스,커피숍,2021-08-05,영업,제주특별자치도 제주시 애월읍 하가리 1607-3,"제주특별자치도 제주시 애월읍 애상로 207-2, 1층 제1호", 제주시 애월읍 하가리 1607-3, 제주시 애월읍 애상로 207-2,126.342436136,33.452598353,(주)테라도스  제주시 애월읍 애상로 207-2
18012,배떡신촌점,기타 휴게음식점,2021-08-05,영업,제주특별자치도 제주시 조천읍 신촌리 1789-3 라움시티,"제주특별자치도 제주시 조천읍 신북로 88, 지1층 102호 (라움시티)", 제주시 조천읍 신촌리 1789-3 라움시티, 제주시 조천읍 신북로 88,126.623010842,33.535200969,배떡신촌점  제주시 조천읍 신북로 88
18013,찌즈,기타 휴게음식점,2021-09-09,영업,제주특별자치도 제주시 용담일동 84-2,"제주특별자치도 제주시 서문로5길 7, 1층 (용담일동)", 제주시 용담일동 84-2, 제주시 서문로5길 7,126.516961117,33.512358963,찌즈  제주시 서문로5길 7
18014,로얄호텔지하매점,커피숍,2021-08-20,영업,제주특별자치도 제주시 연동 272-34 제주로얄호텔,"제주특별자치도 제주시 신대로12길 45, 제주로얄호텔 지하1층 (연동)", 제주시 연동 272-34 제주로얄호텔, 제주시 신대로12길 45,126.491696576,33.488531346,로얄호텔지하매점  제주시 신대로12길 45
18015,씨유제주봉개중앙점,기타 휴게음식점,2021-07-29,영업,제주특별자치도 제주시 봉개동 1948,"제주특별자치도 제주시 번영로 470, 1층 (봉개동)", 제주시 봉개동 1948, 제주시 번영로 470,126.592216922,33.491459701,씨유제주봉개중앙점  제주시 번영로 470
18016,눕,커피숍,2021-07-29,영업,제주특별자치도 제주시 이도이동 1970-2,"제주특별자치도 제주시 신설로 6, 1층 (이도이동)", 제주시 이도이동 1970-2, 제주시 신설로 6,126.542929285,33.49535031,눕  제주시 신설로 6
18017,씨유한림고림동점,기타 휴게음식점,2021-07-29,영업,제주특별자치도 제주시 한림읍 명월리 429-1,"제주특별자치도 제주시 한림읍 중산간서로 4512, 1층", 제주시 한림읍 명월리 429-1, 제주시 한림읍 중산간서로 4512,126.285203397,33.374390359,씨유한림고림동점  제주시 한림읍 중산간서로 4512
18018,지에스25제주오남로점,기타 휴게음식점,2021-09-13,영업,제주특별자치도 제주시 오라일동 982-5,"제주특별자치도 제주시 오남로6길 31, 1층 102, 103호 (오라일동)", 제주시 오라일동 982-5, 제주시 오남로6길 31,126.51845839,33.490147268,지에스25제주오남로점  제주시 오남로6길 31
18019,잇츠오케이크,기타 휴게음식점,2021-09-13,영업,제주특별자치도 제주시 노형동 2590-2,제주특별자치도 제주시 수덕9길 85-2 (노형동), 제주시 노형동 2590-2, 제주시 수덕9길 85-2 (노형동),126.470261745,33.482562154,잇츠오케이크  제주시 수덕9길 85-2 (노형동)
18020,또오쿠당,커피숍,2021-08-27,영업,제주특별자치도 제주시 이도이동 1138-14,"제주특별자치도 제주시 동고산로 35, 1층 (이도이동)", 제주시 이도이동 1138-14, 제주시 동고산로 35,126.534581614,33.499118203,또오쿠당  제주시 동고산로 35
18021,메가엠지씨커피제주롯데시티점,커피숍,2021-08-24,영업,제주특별자치도 제주시 연동 251-17,"제주특별자치도 제주시 도령로 74, 1층 (연동)", 제주시 연동 251-17, 제주시 도령로 74,126.48635777,33.489786052,메가엠지씨커피제주롯데시티점  제주시 도령로 74
18022,마르보다,커피숍,2021-09-02,영업,제주특별자치도 제주시 우도면 연평리 676,"제주특별자치도 제주시 우도면 우도해안길 828, 1층", 제주시 우도면 연평리 676, 제주시 우도면 우도해안길 828,126.958544712,33.512342748,마르보다  제주시 우도면 우도해안길 828
18023,(주)제주여가마을숨쉴틈,기타 휴게음식점,2021-08-23,영업,제주특별자치도 제주시 오등동 849,"제주특별자치도 제주시 남학길 14, 1층 (오등동)", 제주시 오등동 849, 제주시 남학길 14,126.529522463,33.46298568,(주)제주여가마을숨쉴틈  제주시 남학길 14
18024,세븐일레븐제주원노형점,기타 휴게음식점,2021-08-23,영업,제주특별자치도 제주시 노형동 920-14,"제주특별자치도 제주시 1100로 3324, 1층 102호 (노형동)", 제주시 노형동 920-14, 제주시 1100로 3324,126.481232933,33.483000246,세븐일레븐제주원노형점  제주시 1100로 3324
18025,컴포즈커피연동점,커피숍,2021-08-23,영업,제주특별자치도 제주시 연동 1486 연동빌딩,"제주특별자치도 제주시 과원북4길 89, 연동빌딩 1층 (연동)", 제주시 연동 1486 연동빌딩, 제주시 과원북4길 89,126.491119861,33.481133636,컴포즈커피연동점  제주시 과원북4길 89
18026,바누카페,커피숍,2021-08-23,영업,제주특별자치도 제주시 조천읍 조천리 3256,"제주특별자치도 제주시 조천읍 신북로 142-5, 1층", 제주시 조천읍 조천리 3256, 제주시 조천읍 신북로 142-5,126.628716512,33.534752562,바누카페  제주시 조천읍 신북로 142-5
18027,짐박스,기타 휴게음식점,2021-08-23,영업,제주특별자치도 제주시 도남동 832-4,"제주특별자치도 제주시 도남서길 13, 104호 (도남동)", 제주시 도남동 832-4, 제주시 도남서길 13,126.523876839,33.492683413,짐박스  제주시 도남서길 13
18028,협재조랑게,커피숍,2021-07-16,영업,제주특별자치도 제주시 한림읍 협재리 1454-1,"제주특별자치도 제주시 한림읍 협재1길 55-9, 1층", 제주시 한림읍 협재리 1454-1, 제주시 한림읍 협재1길 55-9,126.245134449,33.399425351,협재조랑게  제주시 한림읍 협재1길 55-9
18029,헤일로,기타 휴게음식점,2021-07-16,영업,제주특별자치도 제주시 애월읍 신엄리 953,"제주특별자치도 제주시 애월읍 신엄안2길 54, 1층", 제주시 애월읍 신엄리 953, 제주시 애월읍 신엄안2길 54,126.369879479,33.477096194,헤일로  제주시 애월읍 신엄안2길 54
18030,섬마을과자점,커피숍,2021-07-16,영업,제주특별자치도 제주시 일도일동 1416-1,"제주특별자치도 제주시 관덕로 41, 1층 (일도일동)", 제주시 일도일동 1416-1, 제주시 관덕로 41,126.523779224,33.513417997,섬마을과자점  제주시 관덕로 41
18031,달리는커피제주도남오거리점,커피숍,2021-07-16,영업,제주특별자치도 제주시 도남동 910-11 도남34,"제주특별자치도 제주시 도남로 34, 1층 101호 (도남동, 도남34)", 제주시 도남동 910-11 도남34, 제주시 도남로 34,126.525983346,33.497043687,달리는커피제주도남오거리점  제주시 도남로 34
18032,레이첼하우스,기타 휴게음식점,2021-07-16,영업,제주특별자치도 제주시 애월읍 유수암리 1041-16,"제주특별자치도 제주시 애월읍 유수암평화5길 55, 1층", 제주시 애월읍 유수암리 1041-16, 제주시 애월읍 유수암평화5길 55,126.404185439,33.423089744,레이첼하우스  제주시 애월읍 유수암평화5길 55
18033,헤이그릭,기타 휴게음식점,2021-07-16,영업,제주특별자치도 제주시 이도일동 1240-11 건영빌라,"제주특별자치도 제주시 동광로9길 8, 1층 (이도일동, 건영빌라)", 제주시 이도일동 1240-11 건영빌라, 제주시 동광로9길 8,126.533274251,33.503409671,헤이그릭  제주시 동광로9길 8
18034,씨유제주진군행복점,기타 휴게음식점,2021-07-16,영업,제주특별자치도 제주시 노형동 761-8,"제주특별자치도 제주시 진군중길 27, 1층 (노형동)", 제주시 노형동 761-8, 제주시 진군중길 27,126.479574173,33.476769777,씨유제주진군행복점  제주시 진군중길 27
18035,카페기지,기타 휴게음식점,2021-09-15,영업,제주특별자치도 제주시 한경면 저지리 2114-21,제주특별자치도 제주시 한경면 저지12길 73-1, 제주시 한경면 저지리 2114-21, 제주시 한경면 저지12길 73-1,126.264506283,33.338479621,카페기지  제주시 한경면 저지12길 73-1
18036,봄봄함덕점,기타 휴게음식점,2021-09-15,영업,제주특별자치도 제주시 조천읍 함덕리 3066-1,"제주특별자치도 제주시 조천읍 신북로 468, 1층", 제주시 조천읍 함덕리 3066-1, 제주시 조천읍 신북로 468,126.660201597,33.543579662,봄봄함덕점  제주시 조천읍 신북로 468
18037,씨유서부관광점,기타 휴게음식점,2021-09-15,영업,제주특별자치도 제주시 해안동 2355-1,"제주특별자치도 제주시 노형로 41, 1층 (해안동)", 제주시 해안동 2355-1, 제주시 노형로 41,126.451509654,33.463118715,씨유서부관광점  제주시 노형로 41
18038,카페반,기타 휴게음식점,2021-08-30,영업,제주특별자치도 제주시 애월읍 고성리 934,"제주특별자치도 제주시 애월읍 고성남서길 7, 1층", 제주시 애월읍 고성리 934, 제주시 애월읍 고성남서길 7,126.423127482,33.434283953,카페반  제주시 애월읍 고성남서길 7
18039,이디야커피제주함덕해수욕장점,기타 휴게음식점,2021-08-30,영업,제주특별자치도 제주시 조천읍 함덕리 960-7,"제주특별자치도 제주시 조천읍 함덕19길 9, 1층 102호", 제주시 조천읍 함덕리 960-7, 제주시 조천읍 함덕19길 9,126.670002303,33.541191569,이디야커피제주함덕해수욕장점  제주시 조천읍 함덕19길 9
