store_name,business_category,permission_date,situation,address,address_road,new_store_name
판포로롱,경양식,2021-05-18,영업,제주특별자치도 제주시 한경면 판포리 2575,"제주특별자치도 제주시 한경면 판포중1길 23, 1층",판포로롱  제주시 한경면 판포중1길 23
강산,한식,2021-06-15,영업,제주특별자치도 제주시 구좌읍 세화리 3643-11,"제주특별자치도 제주시 구좌읍 세화1길 34-1, 1층",강산  제주시 구좌읍 세화1길 34-1
퐁당라면,한식,2021-06-11,영업,제주특별자치도 제주시 한경면 판포리 2869-3,"제주특별자치도 제주시 한경면 일주서로 4533-3, 2층",퐁당라면  제주시 한경면 일주서로 4533-3
제주다올,기타,2021-06-11,영업,제주특별자치도 제주시 도두일동 2619-15 현진주택,"제주특별자치도 제주시 도두항서7길 9, 1층 (도두일동, 현진주택)",제주다올  제주시 도두항서7길 9
우정호프,한식,2021-06-11,영업,제주특별자치도 제주시 외도일동 550-9,"제주특별자치도 제주시 우정로15길 31, 2층 (외도일동)",우정호프  제주시 우정로15길 31
해피벌스데이미미,기타,2021-06-11,영업,제주특별자치도 제주시 도남동 62-4,"제주특별자치도 제주시 도남로 102-8, 1층 (도남동)",해피벌스데이미미  제주시 도남로 102-8
칼로리연구소,경양식,2021-06-21,영업,제주특별자치도 제주시 이도일동 1403-2,"제주특별자치도 제주시 중앙로12길 1, 1층 (이도일동)",칼로리연구소  제주시 중앙로12길 1
한림스크린골프,분식,2021-06-21,영업,제주특별자치도 제주시 한림읍 한림리 950-1,"제주특별자치도 제주시 한림읍 한림상로 137, 1층",한림스크린골프  제주시 한림읍 한림상로 137
에디손,한식,2021-06-21,영업,제주특별자치도 제주시 한림읍 협재리 1817-7 협재 휴먼스테이,"제주특별자치도 제주시 한림읍 협재8길 20, 1층 101호 (협재 휴먼스테이)",에디손  제주시 한림읍 협재8길 20
거기어때,기타,2021-06-01,영업,제주특별자치도 제주시 외도일동 551-7 탑빌라트,"제주특별자치도 제주시 우령2길 21, 지하1층 (외도일동, 탑빌라트)",거기어때  제주시 우령2길 21
피슈마라홍탕삼양점,중국식,2021-06-01,영업,제주특별자치도 제주시 도련일동 1963-1,"제주특별자치도 제주시 건주로4길 30, 1층 (도련일동)",피슈마라홍탕삼양점  제주시 건주로4길 30
더팔당제주2,한식,2021-06-01,영업,제주특별자치도 제주시 연동 273-34 신제주종합시장,"제주특별자치도 제주시 신대로16길 44, 신제주종합시장 1층 (연동)",더팔당제주2  제주시 신대로16길 44
픽미펍클럽,기타,2021-06-01,영업,제주특별자치도 제주시 구좌읍 월정리 594,"제주특별자치도 제주시 구좌읍 월정1길 62-2, 2~4층",픽미펍클럽  제주시 구좌읍 월정1길 62-2
유퉁의국밥집,한식,2021-06-01,영업,제주특별자치도 제주시 해안동 855-6,"제주특별자치도 제주시 노형로 120-1, 1층 (해안동)",유퉁의국밥집  제주시 노형로 120-1
카페세화숲,기타,2020-07-08,영업,제주특별자치도 제주시 구좌읍 세화리 1477-15,"제주특별자치도 제주시 구좌읍 해맞이해안로 1460, 2층",카페세화숲  제주시 구좌읍 해맞이해안로 1460
한수위앤국수,기타,2020-07-08,영업,제주특별자치도 제주시 애월읍 유수암리 1014,"제주특별자치도 제주시 애월읍 유수암평화길 242, 요석원상가주택동 1층",한수위앤국수  제주시 애월읍 유수암평화길 242
김녕떠오르길,기타,2020-07-06,영업,제주특별자치도 제주시 구좌읍 김녕리 4009,"제주특별자치도 제주시 구좌읍 김녕항3길 12-20, 1~2층",김녕떠오르길  제주시 구좌읍 김녕항3길 12-20
돼돼손손만두,기타,2020-07-06,영업,제주특별자치도 제주시 노형동 1067-9 흥아빌라,"제주특별자치도 제주시 월랑로4길 13, 1층 (노형동, 흥아빌라)",돼돼손손만두  제주시 월랑로4길 13
한수풀더돈,기타,2020-07-06,영업,제주특별자치도 제주시 한림읍 대림리 751-3,"제주특별자치도 제주시 한림읍 한수풀로5길 11, 가동",한수풀더돈  제주시 한림읍 한수풀로5길 11
301호,기타,2020-07-06,영업,제주특별자치도 제주시 이도이동 1771-17,"제주특별자치도 제주시 서광로32길 15, 3층 (이도이동)",301호  제주시 서광로32길 15
은하네,기타,2020-07-06,영업,제주특별자치도 제주시 이도이동 2041-1 그린나래빌,"제주특별자치도 제주시 구남동2길 51, 1층 104호 (이도이동, 그린나래빌)",은하네  제주시 구남동2길 51
해질녘한잔,기타,2020-07-06,영업,제주특별자치도 제주시 이도이동 1018-18,"제주특별자치도 제주시 중앙로 282, 1층 (이도이동)",해질녘한잔  제주시 중앙로 282
오나가나이맛이야,기타,2020-09-08,영업,제주특별자치도 제주시 애월읍 신엄리 2880-3,"제주특별자치도 제주시 애월읍 부룡수길 35-12, 1층",오나가나이맛이야  제주시 애월읍 부룡수길 35-12
황금푸드,기타,2020-09-08,영업,제주특별자치도 제주시 이도이동 1010-1,"제주특별자치도 제주시 중앙로 254, 2층 (이도이동)",황금푸드  제주시 중앙로 254
맥주당,기타,2020-09-08,영업,제주특별자치도 제주시 도련일동 1938-1,"제주특별자치도 제주시 화삼북로 66, 1층 (도련일동)",맥주당  제주시 화삼북로 66
제주할망밥상애월점,기타,2020-09-02,영업,제주특별자치도 제주시 애월읍 하귀1리 118-3,"제주특별자치도 제주시 애월읍 하귀9길 8, 1층",제주할망밥상애월점  제주시 애월읍 하귀9길 8
바코,기타,2020-09-02,영업,제주특별자치도 제주시 조천읍 선흘리 469-20,"제주특별자치도 제주시 조천읍 선진길 83, 1층",바코  제주시 조천읍 선진길 83
해운대밀면,한식,2020-09-08,영업,제주특별자치도 제주시 삼양이동 2142-1,"제주특별자치도 제주시 지석2길 3, 1층 103호 (삼양이동)",해운대밀면  제주시 지석2길 3
정현이모,기타,2020-09-08,영업,제주특별자치도 제주시 연동 293-68,"제주특별자치도 제주시 연동11길 25, 1층 (연동)",정현이모  제주시 연동11길 25
부전자전,한식,2020-09-16,영업,제주특별자치도 제주시 용담일동 247-19,"제주특별자치도 제주시 용남1길 12, 1층 (용담일동)",부전자전  제주시 용남1길 12
장어랑,한식,2020-09-10,영업,제주특별자치도 제주시 구좌읍 평대리 1847-2,"제주특별자치도 제주시 구좌읍 일주동로 2963, 1층",장어랑  제주시 구좌읍 일주동로 2963
처갓집양념치킨함덕점2,한식,2020-09-17,영업,제주특별자치도 제주시 조천읍 함덕리 1276-2,"제주특별자치도 제주시 조천읍 신북로 534, 1층",처갓집양념치킨함덕점2  제주시 조천읍 신북로 534
올띠남녕점,기타,2020-09-14,영업,제주특별자치도 제주시 노형동 1046-15 노형운학연립주택,"제주특별자치도 제주시 남녕로 51, 1층 104호 (노형동, 노형운학연립주택)",올띠남녕점  제주시 남녕로 51
삼계별장,기타,2020-09-15,영업,제주특별자치도 제주시 이도이동 1985-9,"제주특별자치도 제주시 연북로 599, 1층 (이도이동)",삼계별장  제주시 연북로 599
팟타이시암,기타,2020-09-11,영업,제주특별자치도 제주시 용담이동 616-72,"제주특별자치도 제주시 용화로 41-2, 1층 (용담이동)",팟타이시암  제주시 용화로 41-2
이타시안,기타,2020-09-11,영업,제주특별자치도 제주시 삼양이동 2128-1,제주특별자치도 제주시 설촌로 10 (삼양이동),이타시안  제주시 설촌로 10 (삼양이동)
정묘년,기타,2020-09-11,영업,제주특별자치도 제주시 연동 283-38,"제주특별자치도 제주시 은남3길 30, 1층 (연동)",정묘년  제주시 은남3길 30
표선얼큰이,기타,2020-09-11,영업,제주특별자치도 제주시 화북일동 1982-6,"제주특별자치도 제주시 진남로6길 15, 1층 (화북일동)",표선얼큰이  제주시 진남로6길 15
당근카페,기타,2020-09-09,영업,제주특별자치도 제주시 구좌읍 세화리 1519-9,"제주특별자치도 제주시 구좌읍 구좌로 33-6, 1층",당근카페  제주시 구좌읍 구좌로 33-6
참치말자,기타,2020-09-09,영업,제주특별자치도 제주시 조천읍 함덕리 1379-1,"제주특별자치도 제주시 조천읍 함덕12길 23, 1층",참치말자  제주시 조천읍 함덕12길 23
꾸브라꼬숯불두마리치킨외도점,호프/통닭,2020-09-09,영업,제주특별자치도 제주시 외도일동 542-6 토성빌라,"제주특별자치도 제주시 우령6길 55, A동 1층 101호 (외도일동, 토성빌라)",꾸브라꼬숯불두마리치킨외도점  제주시 우령6길 55
크라운호프아라점,기타,2020-09-09,영업,제주특별자치도 제주시 아라일동 6092-11,"제주특별자치도 제주시 아란7길 3-3, 1층 101호 (아라일동)",크라운호프아라점  제주시 아란7길 3-3
대굴대굴삼화점,기타,2020-09-09,영업,제주특별자치도 제주시 도련이동 566-3,"제주특별자치도 제주시 삼봉로 85, 1층 (도련이동)",대굴대굴삼화점  제주시 삼봉로 85
교촌치킨세화점,기타,2020-09-01,영업,제주특별자치도 제주시 구좌읍 평대리 3349-8 가온누리,"제주특별자치도 제주시 구좌읍 세평항로 37, 1층 101호 (가온누리)",교촌치킨세화점  제주시 구좌읍 세평항로 37
셰프의초밥제주,기타,2020-09-07,영업,제주특별자치도 제주시 일도일동 1477-4,"제주특별자치도 제주시 관덕로15길 2, 1~2층 (일도일동)",셰프의초밥제주  제주시 관덕로15길 2
오늘와인한잔삼화점,기타,2020-09-07,영업,제주특별자치도 제주시 도련일동 1938-1,"제주특별자치도 제주시 화삼북로 66, 1층 (도련일동)",오늘와인한잔삼화점  제주시 화삼북로 66
일도가공,기타,2020-09-07,영업,제주특별자치도 제주시 일도일동 1333-2,"제주특별자치도 제주시 관덕로15길 9, 1층 (일도일동)",일도가공  제주시 관덕로15길 9
루스트플레이스하귀포구점,기타,2020-09-07,영업,제주특별자치도 제주시 애월읍 하귀1리 1624-6,제주특별자치도 제주시 애월읍 하귀12길 21-4,루스트플레이스하귀포구점  제주시 애월읍 하귀12길 21-4
피치랑신제주점,기타,2020-09-07,영업,제주특별자치도 제주시 연동 252-1 제원아파트,"제주특별자치도 제주시 신광로6길 25, 2층 207호 (연동, 제원아파트)",피치랑신제주점  제주시 신광로6길 25
제주자동차극장,기타,2020-10-07,영업,제주특별자치도 제주시 이호이동 257,"제주특별자치도 제주시 도공로 136, 1층 (이호이동)",제주자동차극장  제주시 도공로 136
우당도서관구내식당,기타,2020-10-07,영업,제주특별자치도 제주시 건입동 318,"제주특별자치도 제주시 사라봉동길 30, 1층 (건입동)",우당도서관구내식당  제주시 사라봉동길 30
저팔계마라탕,기타,2020-09-18,영업,제주특별자치도 제주시 이도이동 1768-7,"제주특별자치도 제주시 중앙로 232, 3층 (이도이동)",저팔계마라탕  제주시 중앙로 232
테트리스찜닭구제주점,기타,2020-09-18,영업,제주특별자치도 제주시 이도이동 1139-22,"제주특별자치도 제주시 동고산로 27, 2층 (이도이동)",테트리스찜닭구제주점  제주시 동고산로 27
곱들락제주공항점,한식,2020-09-18,영업,제주특별자치도 제주시 용담삼동 2572,"제주특별자치도 제주시 서해안로 382, 1층 (용담삼동)",곱들락제주공항점  제주시 서해안로 382
카도돈가츠삼도점,기타,2020-09-18,영업,제주특별자치도 제주시 삼도일동 511,"제주특별자치도 제주시 서광로11길 36, 1층 (삼도일동)",카도돈가츠삼도점  제주시 서광로11길 36
전면전,기타,2020-09-18,영업,제주특별자치도 제주시 아라이동 3003-9,"제주특별자치도 제주시 승천로 79, 지하1층 (아라이동)",전면전  제주시 승천로 79
제주국수왕,한식,2020-09-18,영업,제주특별자치도 제주시 한림읍 협재리 1464-1,"제주특별자치도 제주시 한림읍 협재3길 9, 1층",제주국수왕  제주시 한림읍 협재3길 9
도구리한식,한식,2020-10-08,영업,제주특별자치도 제주시 조천읍 선흘리 2561-1,"제주특별자치도 제주시 조천읍 선흘동1길 11, 1층",도구리한식  제주시 조천읍 선흘동1길 11
문송식당,기타,2020-09-21,영업,제주특별자치도 제주시 연동 312-47,제주특별자치도 제주시 문송1길 21 (연동),문송식당  제주시 문송1길 21 (연동)
비건테이블바람,기타,2020-09-21,영업,제주특별자치도 제주시 애월읍 납읍리 1794-1,"제주특별자치도 제주시 애월읍 납읍동1길 18-14, 1층",비건테이블바람  제주시 애월읍 납읍동1길 18-14
로컬제주이야기카페,기타,2020-09-21,영업,제주특별자치도 제주시 용담삼동 1020-5,"제주특별자치도 제주시 서해안로 620, 3층 (용담삼동)",로컬제주이야기카페  제주시 서해안로 620
동우통닭,호프/통닭,2020-09-18,영업,제주특별자치도 제주시 도남동 642-1 방선문4차빌리지,"제주특별자치도 제주시 복지로 72, 111동 지하1층 (도남동, 방선문4차빌리지)",동우통닭  제주시 복지로 72
롯타이,기타,2020-10-08,영업,제주특별자치도 제주시 한림읍 한림리 1314-166,"제주특별자치도 제주시 한림읍 한림로 691, 2층",롯타이  제주시 한림읍 한림로 691
